protein1,protein2,interaction
1I8L(1):A,2GEZ(2):F,0
6OQA(1):A,6OQA(1):D,1
3MHH(1):A,3TKN(1):A,0
5J9Q(1):F,1Z5Y(1):D,0
1GVN(1):A,1GVN(1):B,1
7EJW(1):A,7EJW(1):C,1
1DML(4):G,2OT3(1):A,0
3NHE(1):B,1N73(1):A,0
6FNP(1):A,6FNP(1):D,1
4DBL(1):B,1H8T(1):A,0
6URI(1):N,6ZVQ(1):B,0
1FQJ(1):C,2V5H(1):B,0
1UNN(1):A,1UNN(1):D,1
2INP(1):A,6V3P(2):B,0
7DOC(1):B,3ZIA(1):S,0
6ID4(2):F,4XGC(1):B,0
3DOM(2):C,2VOI(1):A,0
4IL6(1):A,5Z08(1):B,0
6APP(1):B,1FM9(1):D,0
1WCI(1):B,2WH0(1):B,0
4HZU(1):S,6FAH(1):C,0
7MMQ(4):D,7MMQ(4):H,1
3VYT(1):A,4MS4(1):B,0
4JAS(1):A,4JAS(1):B,1
1M27(1):C,6IWD(1):A,0
6EPH(4):H,6H9U(1):B,0
3H3B(1):C,4M62(4):I,0
6DGF(1):B,5TJW(1):K,0
6TX3(1):B,4F3F(1):A,0
5LSK(1):N,3QF7(3):B,0
3DXR(1):A,4KFZ(1):A,0
2IO3(1):C,5MO9(1):H,0
7NX0(1):B,7NX0(1):A,1
7BZK(1):B,5XU1(1):A,0
7LFB(1):H,4JS0(1):B,0
6A7V(1):H,5F86(1):B,0
3PJA(1):C,6IEC(4):J,0
1YQ4(1):C,4EQA(1):A,0
2OT3(1):B,3BPN(1):B,0
5ZT0(1):G,6KK3(1):B,0
2FH5(2):A,4OGR(2):F,0
4BWS(1):A,3BK3(1):D,0
2CIO(1):A,2CIO(1):B,1
2PM6(1):C,7TUF(1):H,0
6ID4(2):C,1NSN(1):H,0
1MUJ(1):C,1KB5(1):L,0
2JDI(1):G,7QV8(1):A,0
4XXB(1):A,4XXB(1):B,1
3HZH(1):A,5J11(1):B,0
2ABZ(1):E,2Q0O(1):A,0
5XOV(1):I,4EEE(1):C,0
4OWT(1):A,4YUU(4):v2,0
4MXW(2):A,4Y28(1):F,0
5D2M(1):G,3UTM(1):B,0
1TZY(1):D,4XTR(1):B,0
5D50(1):G,4P2C(1):I,0
1SCM(1):C,4AUQ(1):F,0
7MNS(1):A,4NTX(1):A,0
2VPD(1):A,3DWL(2):B,0
2EFC(2):D,2A06(1):W,0
2NVU(1):J,6W1Q(1):E,0
7PQN(1):C,2XPP(1):A,0
4ZRL(1):A,4ZRL(1):B,1
4PRO(1):C,6BBN(1):E,0
3WFE(1):L,6HW7(1):O,0
7XAY(1):A,5VIT(1):C,0
4L1Q(1):A,5WHZ(1):H,0
3KJ6(1):A,5I9E(1):A,0
6FAH(1):A,1SQ2(1):L,0
1U6H(1):B,6X90(1):A,0
7AYE(1):B,6DLC(1):A,0
3MJG(1):B,7MRX(3):E,0
7MNU(1):A,7MNU(1):B,1
2CLY(2):F,4M75(1):G,0
4FI3(1):F,3OUR(2):D,0
6C5W(2):B,5TH9(2):B,0
1E50(1):A,5EUL(1):Y,0
3KYS(1):A,4PQT(3):A,0
1FSK(4):L,5XFS(1):B,0
6T46(1):D,5HPS(1):A,0
6HJL(1):C,2VPD(1):B,0
3V64(1):B,2EQ7(1):B,0
2H47(1):B,3NDY(1):E,0
3CUE(2):H,5BW8(1):C,0
2ACZ(1):C,6GHO(1):A,0
5CX3(1):A,3KYD(1):D,0
6UVO(1):L,3UCS(1):B,0
1XTG(1):B,5T86(1):A,0
4YUU(2):s1,6ZDT(1):B,0
1OWS(2):A,4IRV(1):E,0
5JP4(1):A,5JP4(1):B,1
6UUJ(1):C,2R56(1):A,0
6CSE(2):M,5T47(2):C,0
4PDC(1):E,5YK5(1):A,0
7EAL(1):B,6ESQ(1):F,0
5JSB(2):C,2XC4(1):L,0
4MQT(1):A,7CP5(1):C,0
4CZD(1):A,3LVK(1):B,0
7QIJ(1):CA,7NX0(1):B,0
5Z2Q(2):D,5Z2Q(2):A,1
6S9S(1):F,7OAT(1):A,0
2HYB(1):E,7DSA(1):C,0
1AY7(1):A,1AY7(1):B,1
1TCO(1):C,5HFT(2):D,0
3QBQ(2):C,4N0H(1):F,0
5KZM(2):A,1Y4A(1):I,0
6YN1(1):A,7N10(1):B,0
5WEZ(1):A,6YT3(1):B,0
6D0U(1):A,5ZBA(1):C,0
4ZGD(2):D,5KBX(1):B,0
7KQL(1):T,6M3B(1):A,0
3P8B(3):B,5VTM(1):W,0
2EY4(3):C,1S00(1):L,0
6PAI(1):E,4LW4(1):A,0
2OX5(1):Y,2X3W(1):D,0
4PDC(1):A,3H0L(2):E,0
2DSQ(1):G,6EI1(1):B,0
3DXR(1):A,3DXR(1):B,1
2INN(1):C,6WTY(1):D,0
3L9K(2):Z,5B04(1):H,0
4NN5(1):A,4DXR(1):A,0
7VLJ(1):A,4U8U(1):V,0
5T58(1):A,1V7N(1):H,0
5XJ0(1):Y,5CFC(1):B,0
4XGC(1):D,6BYN(1):W,0
2ZZP(1):B,2FDB(1):P,0
4IZ5(4):D,6CWX(1):B,0
1AVA(1):A,1AVA(1):C,1
5WPM(1):B,3FPU(1):B,0
5ET0(1):B,6AF0(1):C,0
4WA6(2):F,4C3I(1):D,0
6R2L(1):A,4L2I(1):A,0
5W5D(1):E,6Z6V(1):G,0
2ZUP(1):A,5HGG(1):T,0
3A7A(1):B,6S1R(1):A,0
3SWN(2):P,3SWN(2):Q,1
2JKI(2):B,1P3Q(1):R,0
3B0A(2):E,1F3V(1):A,0
2WH0(1):Q,6JDJ(1):C,0
4HUQ(1):A,1VRS(2):E,0
1JJO(1):C,6JOD(1):H,0
5W5C(1):E,7OPO(2):C,0
1UPT(1):A,2FUG(4):V,0
1FXK(1):B,5N47(2):C,0
1BPL(1):B,6ZRV(1):A,0
5MSM(2):D,4AYB(1):K,0
5LSF(1):A,3ZN6(1):A,0
5H9B(1):A,5WS5(1):H,0
4F7U(1):A,7ACY(1):D,0
3LH2(1):L,2DSR(1):I,0
6CZO(1):A,4D10(1):L,0
6OYH(2):G,5J1T(1):C,0
2E1M(1):B,4JS0(1):A,0
1YKE(1):A,5B0O(3):C,0
6M7B(1):D,3BZV(1):B,0
4Z2M(1):I,1U2V(1):F,0
1HXM(4):G,5IG9(3):H,0
7JXU(2):B,5FUC(2):E,0
4YUU(2):l1,4JHW(1):F,0
1A2X(1):A,6DFT(3):K,0
4N90(2):S,3OFN(1):G,0
5H7S(1):B,4OII(1):A,0
7KUG(1):A,2VN5(1):B,0
7A67(1):A,3S1K(1):B,0
4DFC(2):C,7VKE(1):B,0
4QPJ(2):A,6GKU(1):H,0
5K59(2):A,4UJ3(8):V,0
5DYN(1):A,5DYN(1):B,1
7NMZ(1):C,6BX8(1):A,0
4YUU(1):F1,3N44(1):A,0
4FMB(4):B,3QHY(1):B,0
5E79(1):D,2PG1(2):H,0
2HSE(1):B,7EXB(1):A,0
3N9U(1):B,3N9U(1):C,1
1DKG(1):A,1DKG(1):D,1
1GFF(1):2,6LGQ(1):D,0
5E79(1):m,5GPY(1):B,0
7C13(1):C,1EJA(1):A,0
5CZ5(1):X,6S3D(3):O,0
2P22(5):D,6U3V(2):A,0
6SWT(1):A,2PVO(1):A,0
5EIN(1):B,3VYS(1):B,0
7JUY(1):B,5Z1G(1):D,0
5WK3(3):T,5WK3(3):C,1
7F69(1):C,5A40(2):D,0
2INP(1):B,7Q05(1):H,0
1YD8(1):H,3ZL7(1):A,0
2W96(1):A,6F4U(1):D,0
3MP7(1):A,4XYI(1):A,0
1FI8(1):E,6P8U(1):A,0
3S5L(2):H,1XU2(1):A,0
6FUF(1):B,7EQX(2):B,0
6S84(1):C,2WB1(2):O,0
1GCW(1):C,1GCW(1):D,1
3SHJ(1):C,4I6J(1):C,0
7E34(1):C,3BCC(1):F,0
7U5O(1):A,5D50(1):G,0
7PB8(1):O,7PB8(1):P,1
7VYT(1):A,7VKE(1):B,0
4HFF(2):A,6TKH(1):H,0
7CQH(1):B,3AAE(1):A,0
1ZC3(2):C,7LC1(1):B,0
4N7Z(1):B,5JPO(1):E,0
6ZAY(1):B,7TJ4(2):D,0
5W0W(2):F,5YWY(1):H,0
4QFQ(1):B,7NH7(1):A,0
7BWN(2):A,7BWN(2):B,1
5F7K(1):A,6F9S(1):B,0
4XPM(1):C,5DJQ(2):D,0
3T5V(1):C,7C88(2):C,0
5V8Z(2):C,4ML0(1):A,0
1GL4(1):B,1TU3(2):H,0
3PN7(1):B,6S8S(2):C,0
6P22(1):B,6K0C(1):A,0
2A78(1):B,5F74(2):B,0
7VDR(1):A,4ZS7(1):A,0
1A2X(1):B,5M26(1):A,0
6FIB(1):A,6FIB(1):C,1
6ESQ(1):F,4B7Y(1):B,0
3BPN(1):B,6EJN(1):B,0
7PB4(1):H,7PB4(1):K,1
6VHR(1):A,4OWT(1):C,0
3M1F(1):A,4GF3(1):A,0
3BZV(1):B,4CHG(3):F,0
6O03(2):A,2CIO(1):A,0
1KYO(1):F,6CRK(1):H,0
5JFC(1):S,4UFR(1):C,0
1BQP(2):C,3H3P(2):T,0
3DXM(1):F,2RD7(1):A,0
4QTI(1):U,1VRS(2):B,0
7R74(1):D,7QBG(2):E,0
1R4P(1):A,1R4P(1):D,1
5LSK(1):A,5N9J(1):Z,0
4ZS7(1):H,6DGF(1):B,0
4PD4(1):A,4V62(1):AH,0
4N90(2):S,5B5W(1):U,0
3TMH(1):L,6JLO(1):h,0
5J26(1):B,6ELU(3):H,0
3B2E(1):A,4ONS(1):B,0
5XXF(1):C,7RK1(1):D,0
5EUL(1):Y,6XZU(1):B,0
3T4N(1):A,3IT6(1):B,0
4GUX(3):C,2DYP(1):B,0
5HZP(1):D,2BDN(1):A,0
5LZ6(1):A,6L8G(1):B,0
6PIS(1):B,6WW9(2):B,0
4OKV(2):D,4OKV(2):E,1
7AK9(1):B,5BXQ(1):A,0
5VE9(1):B,7ST8(1):H,0
4UJ3(7):T,2AZE(2):A,0
5E7T(1):L,2XCM(2):F,0
4P1N(1):B,4P1N(1):D,1
6L9J(1):A,1YNT(1):G,0
1E6E(1):A,4Z6Y(2):D,0
2ZFD(1):A,6Z3J(1):C,0
7KHH(1):D,2YBR(3):I,0
4LWS(3):A,6G26(1):E,0
6YUC(1):D,7NOW(2):C,0
4HEA(2):F,7NDY(1):B,0
2RGN(2):D,4I1S(1):B,0
7KJH(2):D,3PBP(1):A,0
1Z7Q(1):F,2HIK(2):N,0
7DZ9(2):B,6AE8(2):B,0
4D0N(1):B,1KYO(1):V,0
3JWN(2):M,6EI1(1):B,0
5HPY(1):B,4LU5(1):M,0
1E6E(1):A,5G52(1):C,0
2CLY(2):E,3N9Y(1):A,0
5F86(1):B,3OAG(1):A,0
5OTJ(1):C,4LL4(1):C,0
1OCR(1):V,4XKH(1):A,0
2P3F(1):L,3D87(2):B,0
3CFI(2):D,3CFI(2):E,1
2PMZ(2):V,7AYE(1):A,0
5B2G(2):C,5B2G(2):D,1
2YIN(2):C,4C1N(1):C,0
5O9E(1):A,4N3Y(1):A,0
7M76(2):F,5XA5(1):B,0
2OOB(1):A,3CLR(1):C,0
7BV6(3):K,5ZZN(2):j,0
3A0B(1):E,3DGE(3):A,0
6N9G(2):B,4ML7(1):B,0
3NAP(1):C,6J19(1):A,0
2W2X(2):B,6M3B(1):C,0
3LKU(3):F,5ONS(1):B,0
3DLQ(1):I,6U54(1):A,0
7C52(1):C,4PRO(1):C,0
5G53(1):A,5N3U(1):B,0
6DMX(1):C,3O4X(2):F,0
7JRX(1):B,7JRX(1):I,1
2D1P(1):B,4QAM(1):B,0
6DKM(2):D,5TUD(1):A,0
6A2B(1):B,4F0Z(1):B,0
1P1Z(1):D,6UPU(1):A,0
2CO6(1):A,7KJH(2):B,0
5KNH(1):I,4RKU(1):F,0
1Z2C(1):A,1T3Q(1):C,0
4EU2(1):N,3ZPV(17):6,0
1Y64(1):A,5IM5(1):S,0
5WI9(1):A,5WI9(1):L,1
6QTA(1):A,3RI5(1):E,0
4OWR(1):A,4OWR(1):C,1
7C4S(1):H,7C4S(1):A,1
3JUA(1):A,1NCR(1):A,0
7DK0(1):A,1DOA(2):A,0
4H3H(2):E,3RK2(2):E,0
4XYI(1):B,3ID6(1):C,0
1BUN(1):A,5J96(1):B,0
5JYM(1):C,7OD9(1):C,0
6TJ5(1):A,6E5B(1):T,0
2XPP(1):A,4C3I(1):G,0
1HEZ(1):E,6CSU(1):D,0
6M2M(1):H,2ZET(1):A,0
4P78(1):D,6Z6V(1):B,0
4PLO(1):B,5L0V(1):A,0
6HUQ(1):Z,6JNP(1):B,0
1SCJ(1):A,5BNB(3):E,0
6N5B(1):H,4XSG(1):B,0
4ISN(1):B,7EFA(1):B,0
5LOW(1):F,6R7T(1):A,0
4WPX(1):A,1L1O(1):C,0
6QTB(2):E,6E2P(2):B,0
5UN5(1):C,1S1Q(2):C,0
3BPN(1):A,3BPN(1):C,1
3ZL7(1):A,7BHF(1):B,0
4DX8(2):H,6LYS(1):D,0
4H44(1):A,4W4L(1):B,0
7AG0(1):B,1DEV(1):A,0
7AEJ(1):A,3WYF(1):B,0
7C4S(1):H,4YJZ(1):E,0
5W41(1):B,1RZK(1):C,0
3E1Z(1):A,6HJL(1):C,0
3BCC(1):G,4V0V(1):A,0
6GVC(3):C,6AF4(1):B,0
6Z3U(2):E,4AT7(1):A,0
6M36(1):D,5ZZA(1):A,0
5NNR(1):C,7A1I(1):A,0
7C2F(1):B,3FDS(1):C,0
1UL1(1):X,2Q9Q(2):H,0
4TXR(1):A,3DWL(2):L,0
5AWF(2):F,1R4M(2):J,0
2OCF(1):A,4RV0(2):D,0
6RVC(3):F,7EAL(1):B,0
5WKO(1):E,6P59(2):A,0
7MNW(3):E,5O1R(2):B,0
2Z5C(1):B,3E1Y(3):C,0
1ZC3(2):C,5OOV(1):B,0
3DCG(2):D,3NVM(1):B,0
6I3V(1):B,6PI7(2):D,0
1GZS(1):B,2F6M(1):B,0
5JJD(1):B,1UW9(1):V,0
1VRS(2):E,7M4O(1):A,0
6QBA(1):A,6QBA(1):B,1
5UN1(2):C,7W7B(1):D,0
1T0F(1):C,3KR3(1):D,0
6NBE(1):P,4P78(1):D,0
4ZRK(3):G,3B5N(2):H,0
5DC4(1):B,2V5H(1):H,0
4AJ5(1):U,1TUE(3):G,0
1FNT(1):D,4E17(1):B,0
1XXH(2):I,2YNM(1):C,0
6R02(1):E,3GRW(1):A,0
2Z3R(5):J,4PLN(1):A,0
6MVL(1):A,1ORY(3):B,0
6RSW(1):C,2ICW(2):L,0
2EHB(1):A,5DMB(1):D,0
7QRE(1):A,4CV5(1):A,0
5T47(2):D,6V6A(2):D,0
4V46(1):BM,7ZKW(1):A,0
1KYO(1):F,6L4Z(4):H,0
4AEZ(1):A,2BF8(1):B,0
6Z4X(2):D,6H8K(1):L,0
6LKI(1):B,3N1G(1):B,0
3H1J(1):J,5CWS(1):F,0
7EGT(1):D,7PHU(1):C,0
1Y64(1):A,1TOC(4):T,0
5HXB(1):Z,4H4F(1):A,0
6M4V(2):D,3U1J(1):B,0
5MEV(1):H,4HZU(1):T,0
3DPR(1):A,5X6V(1):F,0
3P4P(1):D,2PAV(1):A,0
3UZE(1):C,5GHS(1):A,0
2NN6(1):C,2NN6(1):D,1
4GI3(1):A,4P3Y(1):B,0
5K59(2):A,5K59(2):L,1
5V6H(2):C,2ADF(1):H,0
2BEX(1):C,3REP(1):A,0
6CO2(1):B,6P59(2):B,0
4TXV(1):A,6F4U(1):D,0
7RXJ(2):H,4ZV4(1):C,0
3GFU(1):C,3GFU(1):D,1
4GFT(1):A,5M36(1):C,0
6JMU(1):C,7JOZ(1):N,0
6STJ(1):F,6OAR(2):D,0
6GTQ(1):C,5TH9(2):M,0
5OW0(1):B,3NDY(1):E,0
3M91(1):A,2GBX(1):B,0
2R25(1):B,2JDI(1):G,0
1GNG(2):B,6W66(1):A,0
6MHF(1):A,7M1H(1):A,0
4DJF(1):F,3ONG(2):D,0
5N7E(1):B,5UJ7(1):C,0
2QDY(2):B,3NHE(1):B,0
4OKV(1):A,4QTU(1):A,0
4LGD(2):C,4LGD(2):G,1
7E36(1):B,5X4L(2):D,0
2A06(1):A,3GGR(1):C,0
5C2U(1):B,5XYN(1):A,0
3EGW(1):C,5ZOJ(1):B,0
4DX8(2):B,4DX8(2):H,1
7AWE(1):R,1YA7(1):C,0
3GFU(1):D,2OOX(2):C,0
6Y32(1):A,2ICW(2):H,0
2H4Q(2):A,5K7W(1):A,0
3SWN(2):Q,5MWN(1):C,0
5T61(1):O,5H9D(2):B,0
4Z8L(2):F,3QAZ(8):X,0
1PK0(1):C,3M50(1):P,0
4POU(1):A,4POU(1):B,1
4A8J(1):F,6NHH(1):F,0
4U39(1):J,5GPY(1):A,0
3HRD(1):G,5H2F(1):A,0
5H35(1):C,5C4V(1):B,0
1JTD(1):A,6I2P(1):A,0
7AHZ(2):AAA,3DMM(1):A,0
5HYU(1):A,2OXQ(1):B,0
1KVE(2):C,1KVE(2):D,1
5VE9(1):C,1N73(1):A,0
3SOB(1):H,2F2L(1):A,0
7V6Q(1):B,7V6Q(1):D,1
6EJP(1):A,6EJP(1):C,1
6E5U(2):K,5AWW(1):E,0
4WY4(1):C,5E79(1):o,0
4U8U(1):N,7ZKW(1):A,0
5F3J(2):D,4F3F(1):A,0
5X2N(2):C,6H9U(1):A,0
3ZOQ(1):B,7TPB(1):A,0
7E6G(1):B,1NFD(2):B,0
6H5E(1):B,4EOZ(2):B,0
5T5I(1):B,6IW8(1):C,0
6FAH(1):A,5W5C(1):F,0
2X7R(1):C,3L70(1):F,0
3SF5(1):C,3SF5(1):D,1
3CX8(1):A,6AXG(2):D,0
4MXW(2):A,6E2J(1):A,0
6MJE(2):E,6S29(2):D,0
4LO0(1):B,2QY0(1):B,0
5MU3(2):F,5Y1Z(2):D,0
5VZW(1):G,5BWA(1):A,0
2OMU(1):B,4Z9C(1):B,0
6FXN(2):N,4LL4(1):D,0
2WS9(1):4,3HY2(1):A,0
1VRS(2):B,6DKJ(2):D,0
1T0F(1):C,4C92(1):E,0
6Q45(2):O,6ID4(2):C,0
6Z2L(1):A,6Z2L(1):B,1
1YCS(1):A,4YUU(1):L1,0
4PVZ(1):A,5HKP(1):A,0
5B5N(1):I,4C2M(1):M,0
7PNO(1):C,2WIH(2):D,0
1QFW(1):M,6O9I(1):A,0
5KOJ(1):B,3QQC(1):D,0
6BYH(2):F,6BYH(2):H,1
3UOU(1):A,2C7M(1):A,0
3U1J(1):B,7E62(2):I,0
1BUI(1):C,7AHU(1):L,0
5O14(1):A,6E5B(1):T,0
6KZ0(1):A,4QTS(1):A,0
6M8S(1):B,4MQW(1):B,0
4CCM(1):B,5WB2(1):A,0
1L4A(1):A,1L4A(1):E,1
4M78(2):I,5GK9(1):A,0
6YAK(1):AAA,6DKM(2):D,0
2VN6(1):B,6FGB(1):H,0
1XXH(2):J,5VIT(5):R,0
3QQC(1):D,5DQS(1):D,0
5YWY(1):A,6R2I(1):A,0
6DXY(1):B,1M1J(1):F,0
1EBD(1):B,3ABL(1):D,0
4DOH(1):B,6JOD(1):H,0
7S7Q(1):A,5WAS(1):B,0
5WHB(1):A,5WHB(1):B,1
2PMI(1):B,4DJF(1):E,0
5ET0(1):A,5ET0(1):B,1
4OR5(1):A,4OR5(1):C,1
4OY2(1):B,1ICF(2):J,0
7KDC(1):C,1WQ1(1):G,0
7E7X(1):A,6FZW(1):A,0
5E7T(1):L,5T61(1):E,0
6L4Z(4):G,6TJ7(1):A,0
4ZV4(1):A,6XWK(1):AAA,0
5N9J(1):G,5N9J(1):R,1
2XGY(1):B,4CV5(1):A,0
3GMW(2):D,6E5U(2):G,0
7DSB(1):C,4OMF(1):A,0
5NMI(1):E,5J26(1):A,0
3TJZ(2):D,5TGC(3):B,0
5Z2Q(2):A,4HEA(1):A,0
6X1G(1):B,1C8O(1):B,0
4C99(1):C,1UEX(1):C,0
6APP(1):B,1QHH(1):A,0
4AEZ(3):G,7WKX(1):A,0
6HX4(2):B,5LXR(1):B,0
4WYB(12):X,6W1P(1):r,0
7F6J(1):A,4HLQ(1):A,0
4M75(1):B,5HHG(1):C,0
4RHZ(1):A,4JOI(1):A,0
6AQR(1):D,2Z5B(1):A,0
2YBR(3):G,6W1V(1):J,0
5V8Z(2):C,6GUM(1):A,0
1DOA(2):A,5CZ5(1):F,0
3V7D(1):A,6WN1(1):B,0
4FQ0(2):D,3NHE(1):B,0
5W5X(1):A,6IHJ(1):B,0
7AHP(1):aa,6G16(1):B,0
2FM8(2):A,6D0J(1):B,0
4IRV(1):A,4IRV(1):E,1
6ZSJ(2):B,4DEP(2):F,0
6GNY(1):D,4DID(1):A,0
5J13(1):C,7KJH(2):D,0
2OO5(1):C,4I77(1):H,0
1HCF(1):A,4NG2(2):H,0
5HVK(2):C,6HTR(1):W,0
4XTR(1):G,5EU7(1):A,0
4V96(1):AJ,2NPT(2):C,0
6M2M(1):N,2NUD(1):C,0
4Y5X(2):G,4NP4(1):H,0
5U5Q(1):L,4FL4(3):G,0
3V4Y(1):A,4WYK(1):B,0
3S3X(1):A,1OB1(2):F,0
6QGY(1):B,5T58(1):A,0
5JZI(2):J,6GBU(1):D,0
2XSO(3):V,2VOI(1):A,0
4U8U(1):d,7BBD(1):A,0
7B5G(1):A,4YUU(2):h1,0
2DSR(1):G,2A5D(1):B,0
6L4Z(2):D,2INP(1):E,0
5NKZ(1):C,3LHP(1):H,0
5BZ0(1):A,5BZ0(1):B,1
6A3V(3):E,3L82(1):A,0
6ZN3(2):E,6XGZ(1):A,0
6QPH(1):F,4CAD(1):C,0
4GIP(1):B,1LQB(2):C,0
3FPN(1):A,1KJY(1):A,0
5T47(2):D,6I1P(1):9,0
5XT6(1):D,3A1G(1):B,0
6FUF(1):A,6FUF(1):B,1
6ZRN(1):D,5KY2(1):A,0
5Z0D(1):A,4A8J(1):D,0
3ZGX(1):Z,6FE4(1):E,0
6MRK(1):U,6BUH(3):E,0
4U5Y(1):D,4HWI(1):A,0
6KKO(1):C,2EQ9(4):L,0
3A9K(1):A,1FO0(1):A,0
4LL4(1):D,4XLW(3):E,0
3TPM(1):A,5FTT(1):C,0
2ZT9(1):B,6FNP(2):F,0
2DD4(1):C,2IO3(1):A,0
4X2H(1):A,4CV5(1):B,0
5ZZN(1):F,3G9W(1):A,0
6KTR(1):B,2R56(1):A,0
4ATZ(1):C,6II9(1):M,0
5V2C(1):d,5V2C(1):x,1
3IM4(1):C,4MXW(2):B,0
6IAN(1):C,7BBL(2):D,0
4GIP(1):B,4Y2O(1):B,0
5MSM(1):A,6F3T(4):K,0
5JA8(1):B,6LEA(1):E,0
4JX1(2):B,4C2M(2):V,0
2D5R(1):A,2FUN(1):A,0
4PD4(1):A,2Q97(1):A,0
6OQ6(1):D,3A9K(1):A,0
6W7O(2):D,1KG0(1):B,0
6HUQ(1):T,6HUQ(1):a,1
2HSN(1):A,2HSN(1):B,1
3KL4(1):A,5IM4(1):b,0
4HEA(2):G,4HEA(2):X,1
6Q68(1):A,3NVW(1):A,0
6OV2(1):A,5J5V(3):E,0
2KAI(1):B,3WKR(2):E,0
2VJT(1):A,2VJT(1):B,1
6M7L(1):B,3HG0(1):D,0
1X9F(1):J,3FWB(1):A,0
4ZV0(1):A,6FAE(1):B,0
7TCX(2):C,4Y1L(1):B,0
4YUU(2):h1,4YUU(2):x1,1
1UJ3(1):C,4ZGN(1):B,0
2W2D(2):D,6TBN(1):B,0
2PVG(1):A,2PVG(1):C,1
6KKO(1):A,3HB3(1):B,0
3WKM(2):I,4H3H(2):E,0
5MEV(1):A,5MEV(1):H,1
7R74(1):A,1V9U(1):1,0
4XD7(1):C,1J34(1):B,0
6FZW(1):A,3B0Z(1):A,0
6BQT(3):I,7TIH(1):Q,0
3BSZ(1):F,5X3X(1):Q,0
1SFC(2):H,7A1I(1):A,0
3HD7(2):F,4U8U(1):q,0
5NBL(2):E,7V6Q(1):D,0
4BOH(1):H,6VTM(1):B,0
6JH0(1):C,3L7Z(1):F,0
2VCP(2):B,3NH7(1):H,0
5T6J(1):A,5WUJ(1):A,0
4HEA(2):C,7EQC(1):C,0
6U0J(1):A,6U0J(1):B,1
4DAY(1):B,4DAY(1):C,1
6FIB(1):A,2Q9Q(2):E,0
1JJU(1):C,3NFP(2):I,0
2H3X(1):C,4HPM(2):C,0
6CH2(3):F,1J2J(1):B,0
4JYV(1):L,3WXR(1):C,0
6F3T(4):K,1YFN(1):E,0
3VH7(1):E,5IX2(1):P,0
6NYQ(1):C,6G6L(3):E,0
4U5W(1):D,3M0D(2):C,0
3DWL(1):D,6JMU(1):C,0
3P4P(1):C,7DNN(1):B,0
3DOM(2):C,6FXN(2):L,0
1UAD(1):C,7RK1(1):B,0
4JO7(1):B,3MJG(1):X,0
5N47(2):C,3SE4(1):C,0
6PGV(1):B,5FMK(1):A,0
4O93(3):A,4AT7(1):A,0
1VF5(1):N,3DF0(1):C,0
5NNR(1):C,4D10(1):O,0
7BV5(1):C,6Z3J(1):B,0
5G5R(1):B,5M3K(1):C,0
4NRH(1):A,3KJ4(1):A,0
6J9L(1):E,7EQC(1):C,0
2J3T(1):D,1SYX(3):F,0
1SFC(2):G,5G37(1):B,0
7L0J(1):B,4KP3(1):B,0
3WN7(1):A,2X53(1):S,0
5LSP(1):P,1USY(1):D,0
4NFT(3):C,7C13(1):A,0
5VIT(1):C,2DXB(2):W,0
6ZSJ(2):B,2HNT(1):C,0
7CE2(1):Z,4W2O(2):C,0
7S11(1):L,6FJY(1):A,0
3FAV(2):C,3AB0(3):D,0
4B93(1):B,7OWC(1):C,0
4A8J(1):B,1FIQ(1):A,0
6PIS(1):B,5JMV(1):A,0
1V9U(1):1,5FCS(1):H,0
3TJZ(1):C,6IF2(1):B,0
4C2M(1):I,4IYP(1):C,0
5LZ3(1):A,2NTS(1):P,0
1ZLI(1):B,5E9D(1):A,0
6MRQ(1):A,6TA7(3):D,0
4DRH(2):E,2HIK(2):M,0
2BP7(2):G,3A8K(2):F,0
6KGE(2):A,6KGE(2):B,1
1ZUN(1):A,5ZTB(1):E,0
3DWL(2):B,1Y01(1):A,0
2H62(1):D,4OYD(2):C,0
6VJ5(1):A,5X06(1):F,0
4NZR(1):H,6VMK(5):N,0
6ZXS(1):K,3W8H(1):A,0
5E79(1):b,5E79(1):d,1
6LQO(2):I,5T87(2):B,0
4AY9(1):D,2JEL(1):L,0
1AY7(1):B,1Y4H(1):A,0
4PDC(1):E,3U88(2):D,0
5K2M(1):E,7CNS(1):B,0
5V52(1):A,4MXW(2):R,0
6ULH(1):E,3TRS(1):B,0
6LZ9(1):A,3PN7(1):B,0
6URI(1):S,1FM9(1):D,0
2A06(1):A,5WS5(1):E,0
5KZM(2):A,2JEB(1):B,0
6K0C(1):D,6K0C(1):A,1
7SPP(1):A,7SPP(1):C,1
4FHB(1):A,4FHB(1):D,1
4DOH(1):A,4DOH(1):R,1
6SWH(1):A,6SWH(1):B,1
3ISM(1):A,2RD7(1):C,0
5GQQ(1):D,3H3P(2):I,0
5ME5(1):A,2Q1Z(1):A,0
4CGU(1):B,3BDW(1):B,0
4C3I(1):C,3SN6(1):B,0
6JLZ(1):A,6JLZ(1):M,1
2ZDI(1):B,2C1M(1):B,0
7EI1(3):U,1YRO(2):C,0
5USR(1):J,6FIB(1):B,0
3RK3(1):A,3RK3(1):E,1
3H8D(1):E,7DOC(1):B,0
6NMR(1):H,5G5R(1):A,0
7CGW(1):B,3RU4(1):B,0
6KXD(1):A,2REX(5):D,0
1FQ1(1):A,1FQ1(1):B,1
7DQX(1):C,1YJD(1):C,0
7C4S(1):L,5Y1Z(2):B,0
