protein1,protein2,interaction
O74399,Q9HGL6,1
O74309,O13672,0
P07527,P87050,1
O14459,O74558,0
O42832,P0CT60,1
O42991,Q09761,0
P41411,P40381,0
Q92366,P49731,0
O13889,Q9UTF6,0
O74957,O00102,0
P0CT70,Q9P802,0
Q9P7F9,Q09892,0
O74747,Q96WV9,0
Q9URX6,P40997,0
O14122,Q9UST6,0
P50524,P87176,0
P56286,O94316,0
O94534,O13777,0
Q9URY0,Q1MTN3,0
Q10428,Q12701,0
Q874R3,Q9UTB6,0
P0CT60,O74360,0
O14241,Q4PIR3,0
O43080,O36019,0
Q9P7M3,Q9USX3,0
P30261,O94263,0
Q10295,Q9HFE5,0
O13916,O60129,0
Q9UT76,P40377,0
O43114,P33886,0
O43071,P10815,0
Q9UTE6,Q9USP0,0
P36595,P37382,1
O60016,Q10366,0
O94534,O13889,0
P07334,O74958,0
Q9P805,O59793,0
P05764,Q10134,0
P08965,O13777,0
P12000,O74985,0
Q9HGL8,O13964,0
Q10192,P36617,0
Q9HFE5,Q7LL14,0
Q09760,P50528,0
O94316,P41410,0
Q9UUB7,O36027,0
O59703,P78953,0
Q9UUC6,P36629,0
O74854,Q10282,0
P13681,Q1MTQ9,0
P04688,O74988,0
P50524,Q9P7X1,0
Q9USP0,Q03392,0
O94309,Q09196,0
Q10353,P29458,0
P0CF96,O60164,0
P52822,O74771,0
Q9USY3,O74895,0
Q09898,O59702,0
O13953,O13310,0
O13964,P10815,0
Q9P7T4,O74986,0
Q4PIR3,Q9P4W1,0
Q9P784,Q9Y818,0
P56286,P46595,0
O13978,P87169,0
O36019,P05764,0
P40996,O74904,0
Q10295,P87306,0
Q09170,Q92358,0
Q9UTE6,Q9P805,0
Q9Y7M4,O14241,0
O59800,Q9US52,0
P50523,P78814,0
P48009,O74825,0
Q96TL7,Q09933,0
P78774,P79010,0
O60016,Q07538,0
P04910,Q92352,0
O74399,O74517,0
O14241,Q09330,0
O74446,Q10429,0
P78761,Q9P779,0
Q09819,Q0E7J7,0
Q10428,O13852,0
P52890,Q12701,0
O42661,Q9USX8,1
O94285,Q9P4W1,0
P87169,C6Y4D0,0
P06652,Q09170,1
O13286,C6Y4D0,0
Q9P7M3,O94476,0
Q9P3B2,O74399,0
Q10218,Q96WW3,0
P56287,P87312,0
O74988,Q9Y709,0
P87310,O74398,0
Q9C107,P36617,0
P36622,O13339,0
O74309,P78761,0
P50530,O14180,0
O94646,P32390,0
O74558,Q09717,0
Q9P7P2,Q9USX8,0
P27638,O13684,0
O43080,Q09170,0
O74533,Q9P6Q0,0
O94276,P87053,0
P05734,P10651,0
O13712,P0C5Y7,0
O13672,O74518,0
O14327,Q9UTP0,0
Q9URY0,O13777,0
Q9P7B8,O74825,0
O74533,Q9HFE5,0
P56288,P27584,0
O13988,P04910,0
O13836,O14339,0
Q7LL14,O94244,0
O43114,O13988,0
P87051,P14575,0
O14036,O59734,1
O74517,Q9UTB6,0
Q9USH1,O94556,0
Q10108,O74653,0
O13953,P10815,0
P56287,O94707,0
O74904,O42844,0
O14246,O94272,0
O94717,Q10169,0
Q9Y7U4,Q10173,0
O74653,P41411,0
O42846,P34208,0
P87324,P87123,0
O74531,P87323,0
P27638,O94444,0
O14011,Q09882,1
O74471,Q9P3B2,1
Q9Y7R3,P87231,0
O42661,Q92462,0
O59836,P50582,1
Q96WV9,P87169,0
P41889,O74533,0
Q10103,O14036,0
O13836,P40381,0
O13936,Q09760,0
Q9Y738,Q10322,0
O42995,P40380,0
Q10585,P78929,0
P32390,O60104,0
Q9UUJ4,P04910,0
Q9Y818,O42905,0
Q9P7G0,Q10317,0
Q10067,Q9HFE5,0
O42846,P05734,1
O13828,Q53EK2,0
O94659,O43070,0
Q874R3,P10651,0
O13826,P09322,0
P07527,Q9P6R1,0
P87053,O94408,0
P30261,Q10067,0
Q9P7X1,Q9UT86,0
P36613,P50527,0
Q9P805,O94355,0
O74978,P41889,0
O14235,P33886,0
Q09808,Q09761,0
Q9HDY7,O42978,0
O94609,P07657,0
Q10192,Q09898,0
O60016,P17937,0
P33520,Q11120,0
Q10295,P04910,0
Q10218,P56286,0
O14036,P50523,0
O94450,P0CT60,0
Q9HE05,Q9P6Q0,0
Q0E7J7,P21135,0
P04551,P13681,1
O13964,Q10163,0
O94534,Q9US59,0
P32372,O60129,0
P07657,P36617,0
Q9P784,O43120,0
P78963,O43070,0
P17937,P79065,0
Q09914,O14327,0
P78814,Q9UUE5,0
O74433,Q09154,1
O94288,Q09177,0
Q10343,Q9P784,0
P32390,Q9P7G0,0
Q92399,Q10316,0
P27584,Q00619,1
Q9USP9,P36618,0
O75001,P29458,1
Q10198,Q10430,1
Q9UTF6,O14327,0
Q9P7R9,O13936,0
O13964,O14170,0
Q6BDR8,O74398,0
O14318,P78814,0
O74791,O74446,0
Q10432,Q09698,0
Q9USV1,Q12381,0
Q10585,O74483,0
O14097,P29458,0
Q10103,O94321,0
P79005,P34208,0
O14329,P87312,0
O94376,P28829,0
O36019,P40371,0
A6X980,P36582,0
Q9Y794,Q9P7B8,0
O14079,O74558,0
O94659,O13758,0
O74910,P08090,0
O74736,O94616,0
Q9P7X1,O59703,0
Q09760,P87074,0
O14180,O74825,0
Q10316,O94556,0
P28829,O94360,0
Q9P7E0,Q09191,0
P36617,Q9UUA8,1
O74825,P87123,1
Q9UUA8,Q10163,0
O13816,Q9USU3,0
P78953,P87050,1
Q10193,O74311,0
O42634,Q9P7F9,0
O59755,Q10343,0
O14140,Q9Y7L8,0
P79065,P87053,0
Q9UT52,Q10192,0
Q09882,O74986,0
Q9HE05,O74531,0
O94355,O94658,0
Q96WV9,P41410,0
Q03392,Q09191,0
P25457,P0CH07,0
Q10585,O59751,0
O74483,Q10103,0
P79063,P0CT60,0
Q9P7B7,Q09761,0
O42995,O74518,0
O94752,Q09698,0
Q874R3,P40377,0
O00102,Q9Y7Z1,0
P87309,O60104,0
Q09116,Q9USZ6,0
P36585,P36582,0
O14352,O74499,1
P08092,Q09176,0
Q09683,Q09177,0
P04551,Q9UUJ4,0
Q9UTP0,P54789,0
P04551,O94244,0
O74718,Q9USJ7,0
Q9P7X1,O36023,0
O94581,Q9UUE5,0
P0CT70,Q9Y7M4,0
O42667,Q92352,0
P32372,P34208,1
O14198,O94658,0
O94326,O13889,0
O13964,Q10668,0
O42846,O74796,0
P05219,P40848,0
Q9P4W1,P41411,0
P33520,O94288,0
O14459,O00102,0
Q9UT46,P08090,0
Q9P7B8,Q9P7T4,0
P87159,Q9P7V3,0
P37382,Q10056,0
O13828,O59734,0
P36617,P08965,0
Q9P7B7,O13688,0
Q9USP0,Q00619,0
P36583,O74958,0
O59751,Q9P7R9,0
P28748,P87312,0
O14180,Q09822,0
P87169,Q10951,0
Q10271,O42844,0
Q9HGL6,Q9P7R9,0
O43120,O94705,0
O75001,O74804,0
O74533,Q10429,0
O14036,Q09819,0
O75011,Q9UTI3,0
Q10432,Q96WW3,0
O42844,O94717,0
O94687,P05219,0
P78972,O14343,0
Q09127,C6Y4D0,0
O74804,O42844,0
P05734,Q9P6Q0,0
O74653,O13286,0
O14021,P87312,0
O14269,Q9UTR8,1
O14229,Q92366,0
O13310,O13916,0
Q02088,O94285,0
O42661,Q9UUM2,0
P52890,O94542,0
O94268,P40995,0
O59836,P36595,0
P40984,Q9USX3,1
Q10668,O94722,0
O74531,Q4PIR3,0
Q96WV9,O13310,0
Q9UUJ1,P40848,0
O13681,P79063,0
P29458,Q9P6M0,0
O42975,O43120,0
O59836,P32390,0
Q9USX3,Q92366,0
P0CT68,Q9Y7L8,0
Q10295,O14011,0
O94272,O13964,0
O42634,O94272,0
O42991,Q10668,0
O42932,Q9USX8,0
P87027,O14140,0
P87173,Q9USG6,0
P05734,O60187,0
Q9Y7L8,Q92372,0
O74511,P36614,1
O13877,O42991,0
P07334,P87159,1
O13964,O14097,0
Q9P7R9,Q9P7M1,0
Q9Y7M6,P0CF96,0
A6X980,O14122,0
Q9UUB7,O74774,0
O74803,Q9UTS6,0
P87238,O74983,0
Q9P802,P87126,0
O74771,P05733,0
P87051,P78972,0
Q9UTI3,P87238,0
P25457,Q9Y7M6,1
O43071,Q9P6M0,0
P50523,P0CU09,0
Q09823,Q09685,0
Q96WW3,O13988,0
Q9Y7L8,P27584,0
Q9Y794,P0CT60,0
P87174,P87176,0
O94450,Q10134,0
Q09717,Q9UTF6,0
Q9USP0,P87306,0
O42954,Q9UUB5,0
P21135,Q9UT52,0
Q9UUJ4,Q09916,0
P41412,P78972,0
P50528,P87126,0
P28748,Q9P6Q6,0
Q9P7P2,P54789,0
Q9P6Q6,P42656,0
Q9UUJ4,Q9P7X1,0
O94658,O74718,0
Q9UTB6,O13826,0
P50523,O13777,0
O13672,O74895,1
Q9UTF6,Q92352,0
P10506,P87174,0
Q9Y7R3,Q9P805,0
Q9UUI1,P54789,0
Q9C0Z9,Q9P779,0
P08647,O36023,0
O74978,Q10330,1
P36629,O14246,0
Q10192,O94263,0
O74309,P87314,1
P79071,O74796,0
Q10198,P39964,0
P33886,P87238,0
O13712,Q9P6R1,0
Q7LL14,C6Y4D0,0
P21534,Q9P6R1,0
O60158,O74517,0
O94450,O13978,0
P10815,Q96TL7,0
P36618,Q9Y7M6,0
Q9UT46,P36595,0
P50523,O13964,0
Q9URY0,O42905,0
Q10232,Q9P7R9,0
O13889,P87323,0
Q9P784,P79063,0
P36614,O14010,0
P36625,O14098,0
P56287,Q9UUE5,0
Q10343,Q9USJ7,0
Q9USV3,P87050,0
O13816,O13351,0
Q09824,Q09822,0
O94423,Q9P7V3,0
Q09824,P21135,0
O94268,Q10477,0
Q09698,O94616,0
O14021,Q9P7M3,0
P87323,O59800,0
O94687,P87306,0
O13684,O13852,0
P78946,Q9UUB5,0
Q9P7G0,O74736,0
P32434,Q9Y709,0
Q9URY0,O13889,0
G2TRP5,Q9P4W1,1
Q09761,O42978,0
Q12701,Q12126,0
O74398,Q10163,0
O94581,P07657,1
O74515,P78963,0
Q9P4W1,Q09772,0
O94722,P79010,0
O14343,O59751,1
O74747,O94476,0
Q9UST6,O42995,0
P52822,O94542,0
O43080,O94620,0
Q9HE05,Q09892,0
Q9P7M3,P87231,0
P07657,P21534,1
O74978,Q9UST6,0
P40381,Q10668,1
O14269,Q09142,0
P41411,Q09142,1
O74986,O14180,0
O94276,Q9Y7R3,0
O60052,O14097,0
Q9UT72,O43071,0
Q9Y7L8,P48011,0
C6Y4D0,P28748,0
O74790,Q9USG6,0
O94646,O13852,0
Q9USY3,O13310,0
P50523,Q09177,0
Q10169,P36618,0
O59734,P04910,0
O14399,Q09760,1
O42954,P08647,0
O74904,O74988,0
P12000,Q9UTP0,0
O14352,O14216,0
Q09822,Q09906,0
O14129,Q9P7F9,0
O74399,O74311,0
Q9UUC6,Q9P7P2,0
Q9P7P2,Q9UUJ1,0
P0CU09,O74360,0
Q9HDY7,Q9C0Z9,0
Q09176,Q12126,0
O94355,Q9UTB6,1
P78972,P87027,0
O94658,O74531,0
O74433,Q9Y7R3,0
Q9P6R1,P36617,0
Q9HE05,Q09772,0
Q1MTQ1,P56288,0
O74175,Q9P784,1
P40996,P87309,0
Q10429,P52890,0
P40371,Q6BDR8,0
O14140,Q53EK2,0
P05764,Q09191,0
Q07538,Q9C107,0
P87306,Q9USH1,1
Q9P6M0,O74471,0
O74791,Q09191,0
O74772,Q10173,0
P42656,P39964,0
O94707,P14575,0
P0CU09,P41005,0
O43036,P40384,0
P87310,Q10282,0
O14216,P36618,0
O59703,O74988,0
P46595,Q9Y738,0
Q09898,Q09685,0
O74955,O14343,0
O59703,Q10477,0
P26306,Q09858,0
P40384,O42978,0
Q9Y7N2,O94705,0
Q10282,P40996,0
Q09330,Q9UUE5,0
O94321,Q06182,0
Q09858,P28829,0
Q9USM8,O14327,0
Q10173,P36622,0
O14064,O94444,0
O74804,Q10432,1
P52822,O60150,0
O94244,P32390,0
O59793,Q09906,0
P87306,Q9Y821,1
Q09898,O74991,0
P40381,P37382,0
O13828,Q9P805,1
O14064,Q9Y7R3,0
Q9USP0,Q10232,0
Q9Y794,O42661,0
O13816,P50524,0
Q92372,P0CH07,0
P87051,Q9USP9,0
O36027,Q12381,0
O74791,P0CG72,0
Q9Y709,O13802,0
Q9USX3,O74399,0
P32586,Q10322,0
P36595,Q9UTR8,0
C6Y4D0,O74796,0
O94288,Q9Y738,0
Q10103,P0CF96,0
Q09924,P32434,0
P10651,P40381,1
O14011,P40984,0
Q09819,O14064,0
P56288,O74175,0
O13889,P07527,0
O13728,O13852,0
Q09683,O74718,0
Q10282,P87173,0
P36622,O74311,0
Q9UU79,Q53EK2,0
Q10951,Q9P802,0
O74804,O74311,0
Q9UUB5,O14021,0
P21135,Q09906,0
Q09191,Q09116,0
Q09924,O36027,0
Q9Y7M6,O13936,0
O43071,Q9UST6,0
Q9UTI8,Q92352,0
P87027,P52890,0
O75011,Q9URX6,0
Q9P7Y4,Q9Y7N2,1
Q9P7V3,O74986,0
P36629,P87314,0
P05764,Q9USP0,0
O74518,P34208,0
P79010,Q9UUJ4,0
P79065,P05501,0
O14343,Q9USZ6,0
O74966,O60016,0
P07334,P78774,0
O74483,O13672,0
P13681,Q10428,0
O74958,O94309,0
Q9P7B8,O60158,0
O74184,P50528,0
O74904,Q10330,1
Q9UUC1,Q9P7T4,0
Q12126,O13681,0
O14327,Q9USP9,1
O14352,P05733,0
O60150,Q09822,0
O59945,Q92358,0
O94534,P33886,0
Q10322,O13339,0
O94268,Q9US59,0
Q9UT52,O14399,0
O43080,O74360,0
O94581,Q92358,0
Q92366,Q10282,0
O94609,O75011,0
O60129,Q9UT86,0
P36618,P79015,0
Q9Y7M6,Q09116,0
Q9P7P2,O60104,0
Q9P805,Q9UT72,0
P05219,O59755,0
O42634,Q6BDR8,0
O74796,O14246,0
P40384,O14352,0
O94238,P79071,1
P36625,P40848,0
Q09825,P28829,0
P04910,Q9P7Q8,0
P40377,Q10163,0
O42846,O13916,0
P40372,P46595,0
O94238,Q10951,0
Q9USU3,P41412,0
Q9UST6,Q9UT72,0
Q06182,P39964,0
O13852,O43070,0
Q09824,Q09127,0
O74825,P87174,0
Q09698,Q10477,0
Q9C0Z9,P01129,0
P78789,P87215,0
Q09882,Q10163,1
Q09819,P40984,0
O42667,P28748,0
Q09933,O74790,0
Q09906,P50530,0
P0CT77,Q09819,0
P0CH07,O94263,0
Q9USL5,P0CT70,0
O13985,Q9P7Y4,0
O94244,Q9HDY7,1
O74533,O14241,0
O13889,O60158,0
O74957,O94285,0
Q09196,O14216,0
P05219,Q10113,1
O13936,P0CT68,0
Q9P7Y4,O94687,0
Q09760,P05767,0
P36613,O42991,0
O36027,P87027,0
P05501,Q09154,1
O74985,P21534,0
Q9P7F9,Q9Y7M4,0
P40372,O14122,0
O74790,O14129,0
Q9C0Z9,O94620,0
O94752,O13978,0
O14388,P08965,0
P40995,P41410,0
P09988,O13828,0
P87050,P78761,0
Q12126,O14129,0
P78794,O13988,0
Q10317,P78953,0
Q9UTI8,Q9USY3,0
P21534,O74483,0
Q9UUJ1,Q9Y7J4,1
Q1MTQ1,Q9USR7,0
O60104,Q9P7J8,0
O74517,P40984,0
O74790,Q10134,1
O74311,Q09760,0
O75001,O74978,0
P0CT60,P01129,0
Q9UUB5,Q10585,0
P07657,P14575,1
O42978,O60187,0
Q9Y818,O74895,0
O74536,P28829,0
Q10366,P78946,0
P87050,O42634,0
O13688,Q10585,0
Q9HE05,O94309,0
O14329,O13877,0
P41412,Q09933,0
O74471,O94238,0
P50582,Q9P7T4,1
P87324,Q53EK2,0
O74184,P30261,0
P36616,O42661,0
P78794,O14417,0
P0CU09,C6Y4D0,0
O13351,O13712,0
P36585,Q9UTI8,1
O13802,O14327,0
P36595,P09322,0
Q10271,O14198,0
P52822,Q9UUC1,1
Q9USV1,Q92366,0
O13877,O13936,0
O13964,Q9UT46,0
P28748,O14229,0
O94423,O74511,0
P40995,O13351,0
Q9USL5,P36585,0
O74991,P39964,0
O94476,O74718,0
O94646,P0CT68,0
Q10169,P0CT60,0
O74958,Q10272,0
O60164,P40848,0
Q9Y738,Q9UU79,0
Q10134,P87050,0
Q9USX3,Q9UST6,0
Q06182,Q92366,0
O14010,Q9UST6,0
Q09824,P04551,0
O74955,P21534,0
O74978,Q09892,0
O42661,Q09760,0
O59702,O13936,0
Q9USZ3,Q9UUM2,0
P36616,P78814,1
Q9P7B7,Q09906,0
Q9USH1,Q9URY2,0
Q9UUE5,O13688,0
P78761,P08647,0
P78789,O74184,0
Q9UUI1,P78946,0
Q9USZ6,P40380,0
O74957,O94687,1
Q10218,P87027,0
Q92366,Q9C0Z9,0
P10815,P48011,0
O13688,Q09760,0
P87312,Q9P7R9,1
P29458,O94581,0
O36019,O42954,0
O75001,P87215,0
Q01112,O42995,0
Q9URY0,P10815,0
O14098,O74790,0
O42995,O60187,0
O74825,Q09698,0
Q9USH1,O42978,0
O94659,Q10232,1
Q12381,Q9Y7J4,0
O59790,Q09683,0
O13615,Q9UTS6,0
O74311,O94276,0
Q09760,P42656,0
P28748,P05767,0
Q9UT32,O14229,0
Q09116,Q9USV1,0
Q9Y709,Q10951,0
P09322,P87312,0
G2TRP5,O74465,0
Q9UUC1,O74958,0
P87312,O13688,0
O74736,Q09154,0
P0CF96,Q09127,0
Q96TL7,Q9P784,0
P34208,P42656,1
O13826,O94620,0
P40235,Q09717,0
Q10193,P78774,0
O13286,O59734,0
O94450,O94609,0
P87215,Q9P802,0
O74471,Q9HE05,0
P36617,Q9UUM2,0
Q9USV3,P87159,0
Q09191,Q9USL5,0
P37382,Q09808,0
P07527,Q09882,0
O94534,P52822,0
Q9UTF6,Q02088,0
Q9UTK6,O74747,0
Q9HGL8,Q9P782,0
Q09154,O74804,0
O14241,O74771,1
O42905,Q9UUJ4,0
O13836,O42932,0
O42995,Q09760,0
O74175,Q09916,1
Q9USH1,Q03392,0
Q9USR7,Q9USP9,0
Q10432,Q9P7E0,0
O13681,P05219,0
O13964,Q9UT86,0
O94276,Q9P7J8,0
P06652,O94238,0
Q11120,P49731,0
O13836,Q09760,0
O14036,O13351,0
P0CG72,O74515,0
P87176,Q9UT72,1
Q9P7B7,Q10366,0
Q10113,Q1MTQ1,1
Q9Y7L8,Q10282,0
O13836,O14235,0
P36613,Q9P7W4,0
O74446,Q10668,0
P0CH07,O94360,0
O36023,O14352,0
P0CT68,Q09824,0
Q10343,P07527,0
O74854,O59734,0
O94698,Q10109,0
P28748,P27638,0
O74399,Q9Y7Z1,1
O75011,P87126,0
Q09824,Q92372,0
Q9P7B8,P32434,0
P87231,O74511,0
Q12701,O94316,0
P05767,P40384,0
Q9P7X1,P49731,0
O43120,P36601,0
Q10193,Q09761,0
P36614,O13816,0
Q9UTI8,O42905,0
Q1MTQ9,O74736,0
Q09683,Q9HGL6,0
P87324,O94444,0
O42975,P04551,0
P32372,P0C5Y7,0
Q9Y7Z1,O74955,0
P50582,P40371,0
P0CT70,O14269,0
P0CH07,Q9HGL8,0
Q09127,Q10134,0
P42656,O94376,0
Q10432,Q9P7M3,0
Q02088,Q09154,0
Q10428,P87231,0
G2TRP5,O14229,0
Q9P6M0,P78789,0
Q9UT76,O94616,0
O14230,Q9UTI8,0
Q9HE05,P05734,0
P28829,O74747,0
O13802,P78814,0
Q9Y7N2,O74803,0
O94620,P08092,0
Q9HGL6,Q9USX3,0
P56288,Q9UTP0,0
P56287,Q9P3B2,0
P36595,P48009,0
P09322,O94444,0
O94534,P87126,0
Q9USZ6,O13877,0
O59734,O14246,0
Q09892,Q9UT32,0
P78972,O94722,0
Q4PIR3,P40995,0
P78946,O42709,0
Q9USV1,Q9UUB7,1
Q9C0Z9,O74895,0
O94609,Q9C0Z9,0
O94616,P40380,0
P04910,O94620,0
P50524,Q10192,0
P42656,Q10134,0
P87051,Q09882,1
P56286,O36019,0
P12000,P36622,0
P78794,O59702,0
Q9HFE5,O74517,0
O94476,P50582,0
Q09924,O74957,0
O14241,P78774,1
P27638,O74184,0
P36595,P05734,0
P0CG72,Q09898,0
P34208,O74517,0
P32434,Q9USX3,0
O74515,P87314,1
Q10056,Q9USZ3,0
O94244,P40371,0
P41005,Q9UTK6,0
P07657,O74736,0
P13681,O74433,0
Q9USX8,O74796,0
Q09916,Q9UT32,1
P50582,O00102,0
P79010,P40235,0
Q9USX8,Q09916,0
Q9USU3,Q9Y709,1
O42709,O74360,0
O14122,P25457,0
P87176,O13877,0
Q9Y7U4,Q12381,0
P87174,Q9P7P1,0
O36023,P0CH07,0
O14352,O14011,0
O14459,O14021,0
P0C5Y7,Q9UTA4,0
Q09819,O59703,0
Q09898,Q9UUE5,0
O42978,Q9P7Y4,0
O74499,O14318,0
O43114,Q9Y794,1
P40384,Q09176,0
P09988,O13936,0
P40984,P36595,0
P87051,O14399,0
O94542,Q92358,0
O74904,O42975,0
O59702,O94355,1
O13936,Q96WV9,1
Q10108,Q92372,0
O14170,P41411,1
P21534,Q09882,0
O13836,O74555,0
Q9UTB6,O94603,0
Q9P6R1,P79063,0
O14098,O94698,0
P36592,Q06182,0
Q09196,Q07538,0
O42844,Q9Y7J4,0
P10651,P87159,0
Q9C0Z9,O94698,0
O74533,O94534,0
P56286,P56287,0
P56287,Q9UTP0,0
Q9P7P1,Q9HE05,0
Q09772,P33520,0
O42995,P36582,0
Q02088,Q9UT76,0
G2TRP5,P79010,1
Q09176,P01129,0
O59680,O13758,0
P79015,Q9USG6,1
Q9P7Y4,O59790,0
Q9USH1,P40235,0
O14235,Q09858,0
P32434,P12000,0
Q9UUE5,O74398,0
P08965,Q1MTQ1,0
Q92399,O94705,0
O94316,Q9UUA8,0
Q10282,O13988,0
O94285,Q9C0Z9,1
Q9HE05,Q9UUJ4,0
O94476,P33520,0
O36023,O42991,0
P26306,Q1MTQ1,0
P0CF96,Q09924,0
Q9P7R9,Q9P7A0,0
O14230,Q1MTQ9,0
Q10198,Q09127,0
Q9US52,Q9URY0,0
O74825,P56288,0
O94616,P87074,0
Q9UUI1,Q7LL14,0
P40848,O13978,0
P21135,O94285,0
P50524,Q9UUM2,0
P09988,Q10169,0
Q9P7M3,P40380,0
O94609,Q10272,0
O14235,P36618,0
P09322,Q9P7T4,0
Q10432,O74747,0
O74433,Q09116,0
Q09933,O42709,0
O94326,P36583,0
P87245,Q9HDY7,0
P36585,P05219,0
Q10477,Q9URX6,0
P87231,Q09823,0
O13685,Q09761,0
Q9UTA4,Q9Y738,0
P41410,Q10322,0
O74518,P79010,0
P40381,Q9UUC1,0
Q10193,Q09906,0
Q11120,Q9USJ7,1
P41005,O00102,0
P36585,O59702,0
O59702,P42656,0
P87238,O13877,0
O74399,P17937,1
Q10056,Q9HDX9,0
O94609,O74517,0
O94450,P49731,1
P36585,Q9UUM2,0
Q09760,P87238,0
P07527,P87323,0
Q9P7P1,O59751,0
O74804,P48009,0
Q9UST6,P56288,0
Q10366,P87176,0
Q01112,Q09142,0
O13681,P40384,0
Q9USX8,Q9UTF6,0
O74983,P78774,0
Q9USP0,P79063,0
P87123,P87027,0
O14329,O94646,0
O13681,Q9USR7,0
O94707,P40848,0
O74555,P48009,0
Q9Y7M6,Q9P805,0
P78972,O94360,0
P32390,P0CF96,0
O94376,P40384,0
O59800,O42846,0
Q9P7B8,O42709,0
P79063,Q10428,0
P08965,P0CU09,0
O74471,O36027,0
P56286,Q9UU79,0
O94668,G2TRP5,0
Q9P4W1,O42661,0
O14180,O14079,0
P10651,O13836,0
Q9HGQ3,O60158,0
Q09916,O13852,0
O59703,O74718,0
P0CT70,Q9HGL8,1
P49731,P40995,0
Q9UTI8,O59703,0
O60150,O74955,0
O59703,O13782,0
O74966,O13370,0
O60158,P40371,0
P87074,Q96TL7,0
O94646,Q9US52,0
O13877,Q09763,0
O13615,P40235,0
Q10317,P32390,0
Q7LL14,O74958,0
O94276,O94288,0
P48011,O14399,0
Q10429,O14329,0
O14036,O74804,0
Q9P6R1,P05767,0
O74446,O43120,0
P50527,P78963,1
O13681,Q92366,0
Q92358,P40371,0
P36618,O42846,0
O74983,O74718,0
O94616,Q92399,1
O94288,O74966,0
O59836,O94244,0
Q9P782,O36019,0
Q9C107,Q9UTP0,0
P87074,P05219,0
P56287,P0CU09,0
P46595,P32586,0
O13802,O59703,0
O74311,P09322,0
O94376,P54789,0
Q9P7E0,P09322,0
O43071,Q09177,0
O59702,Q10163,0
O94659,Q9Y709,0
Q9UTK6,P40235,0
O43080,P87074,0
P08092,P37382,0
Q9UUC6,O74804,0
P40235,P40381,0
P10815,P78972,1
P33520,Q9USY3,0
Q9UUE5,P42656,0
O43114,Q10282,0
O59793,P40984,0
O13826,Q09914,0
Q9P6Q0,Q9US45,1
Q9USR7,O14198,0
O94542,O14216,0
P87215,P21534,0
Q09170,Q9USX3,1
P40381,Q9US59,0
O74966,O74471,0
P40235,O13964,0
O74736,O42975,0
Q9P7G0,O14198,0
A6X980,Q10272,0
O74825,P87306,1
O14327,O43120,0
O59751,O94423,0
P52822,P10651,0
O42661,O14269,0
P78774,P41005,0
P07527,O74955,0
Q10428,Q9P7Y4,0
Q9Y7L8,Q10295,0
Q9UT72,O74958,0
P36613,O94423,0
Q4PIR3,O94316,0
P05764,Q09127,0
Q09685,O42975,0
Q10316,Q09717,0
O42995,P10989,0
Q9P7E0,P32390,0
Q00619,P39964,0
Q92399,Q9URY2,0
P36595,Q9UST6,0
P08965,O74558,0
O42667,Q9UTS6,1
Q10169,O59680,0
P36613,Q9HDX9,0
P04910,Q9Y7N2,0
A6X980,O14230,0
Q9P805,O74531,0
P50527,P40235,0
P40984,P05734,0
Q9UTS6,Q10163,0
O13889,Q09906,0
O74471,P79010,1
O74499,Q9UT46,0
O94668,Q9UTB6,0
Q9P784,P41887,0
Q10353,P46595,0
O94376,P09322,0
Q10272,O94276,0
O74536,O74653,0
Q10271,P87312,0
O74518,Q10429,0
O94288,Q9HE05,0
Q9P784,O14399,0
Q9UTS6,Q09330,0
P32586,Q09906,0
Q10056,O36027,0
O13688,P50527,0
O74796,Q09142,1
O94646,P87306,1
O74536,P78789,1
O13310,P40372,0
P78814,P46595,0
O13953,P36582,0
Q9P7M3,Q9HGQ3,0
Q9HGL6,P79065,0
Q96WV9,Q9UTE6,0
O74718,O14180,0
O94687,O13836,0
Q10951,O59793,0
O13978,Q10353,0
Q09914,O42991,0
P48009,Q09116,1
O74771,O94316,0
O43114,Q09760,0
O14064,Q10271,0
P41410,O74804,0
O74471,O94534,0
P40235,Q9Y709,0
P56523,O94603,0
P78972,O14036,0
Q9Y821,P05501,0
Q92366,P87074,0
Q10322,O14318,0
O13826,P0CT68,0
P04551,P41411,1
Q10056,Q9P802,0
Q9USZ6,P87245,0
Q9UTE6,Q9Y7M6,1
C6Y4D0,O13310,0
P14575,O13351,0
Q9P7V3,P36616,0
Q10366,O94244,0
O14246,O59800,0
P40380,Q9UTA4,1
O94581,O14246,0
O13836,P41410,0
P87231,O42995,0
Q10477,Q92366,0
Q9P3B2,O14229,0
Q9HFE5,Q10099,0
O94244,O14180,0
Q9Y7J4,Q10343,0
O13758,O74978,0
O74446,O13953,0
P78794,Q09882,1
Q09772,P26306,0
P0CT60,O59734,0
O94658,O94668,0
O94276,P40235,0
P48009,O59680,0
O94668,Q09116,0
Q9US45,Q9USZ6,0
O74803,Q10353,0
O43036,O42995,0
Q9UTI3,P0CT60,0
Q9UT52,Q09819,0
O13953,Q9P3B2,0
P87053,P87173,0
Q09761,Q9URY2,0
O74399,Q10366,0
Q09933,Q09761,0
O13777,Q9P7E0,0
P50523,Q10232,0
O36023,Q9UTF6,0
Q10317,O14097,0
Q10099,P05733,0
Q06182,Q9UTA4,0
Q9UT52,O94659,0
P28748,Q09717,1
O94238,Q09196,0
O43120,O60150,0
