protein1,protein2,interaction
Q9LIR8,Q9LRN8,0
Q8RXS1,Q9SGH4,1
Q9S851,Q0WNP7,0
P93026,O64511,0
Q8W595,Q94BT6,0
Q9C5K8,O22265,0
Q94K07,Q9ZTX8,0
Q8LDK3,Q8RWE8,0
P92558,Q1G3G5,0
Q9FK13,P56769,0
F4K460,Q9FGK0,0
Q39212,Q9FLM8,1
P11574,Q9FKM7,0
P62109,Q9MAI5,0
O65685,Q9LX49,0
Q8W4D8,Q8W5B1,0
P29381,Q9SGH4,0
P42752,Q8VZT8,0
Q9LTW5,Q9SN68,0
Q9SAR5,Q8LPR5,0
O04603,Q9LMQ2,0
O49484,Q9ZPE4,1
Q4PSE2,Q9XII1,0
Q9LZM8,Q9FF75,0
O22827,O64644,0
Q9LHG0,Q9SJU8,0
Q9ZWJ9,Q9FYF8,0
Q38849,Q9FZA0,0
Q9LES3,Q24JJ3,0
Q9FME4,O81821,0
Q9FLX3,Q9SB51,0
Q8LDU4,O64816,0
Q9C5R8,Q8RXT5,0
Q0V7X4,Q9FGP8,0
O24410,P33078,1
Q8GXH5,Q8GYE4,0
P60129,P62109,1
C0LGE0,O80871,0
P0CJ48,Q9SE33,0
Q9C616,Q6DUW7,0
Q9LFT8,Q5BPS3,0
Q8RX28,Q8RWL4,0
Q96524,Q39233,0
Q9SJJ3,P42804,0
P56766,Q8RY59,0
Q9FMF5,P56769,0
Q05753,Q8RWE8,0
Q9SMR4,Q9FNY3,0
Q9C5T4,O81316,0
Q9ZU94,O65674,0
Q9CAV6,Q8RWA7,0
A0A7G2E9B1,Q9M1R4,0
B4F7R9,P46640,0
Q9SJT1,Q8W4D8,0
Q39234,P40940,0
Q9LSX7,Q9ZVC9,0
Q9FMX0,Q9ZU25,0
Q9S745,Q9FWY7,0
P49678,Q38829,1
P42752,Q8LF80,1
Q94B60,Q9S745,0
P33077,P49678,1
O82255,O65155,0
P42752,P59169,0
Q7X9H5,Q05762,0
P18064,P56777,0
Q43725,O80366,0
Q9C5K8,A8MR96,0
Q9C9E3,A9LNK9,0
Q95695,Q9SSD1,0
Q9FMX0,O80582,0
Q9C952,F4JD33,0
O81055,A0A1P8BCD1,0
Q8GXE2,Q42545,0
Q9CAD0,Q9ZTC3,1
Q94AH6,Q9SSD1,0
Q9ZVB5,Q94JM3,0
Q9LE59,O04492,0
Q9XEE8,Q9FJW4,0
Q9FKK2,Q8RXN4,0
Q8LBL1,Q8RWL4,0
Q6NLF4,Q9LP51,0
O65665,Q8L765,1
Q8LEM7,Q9LYQ8,1
Q9FJA2,F4HW90,0
Q8VY64,Q94AQ8,0
Q9LVJ7,Q9FYC2,0
Q6NLH0,Q9M1J2,1
Q8LDU4,Q9LW29,0
Q9M9Y4,Q8W595,0
Q9M246,Q38838,0
Q8S2T0,Q9SEI0,0
Q3S4A7,Q95749,0
Q8GWD7,Q9C5H9,1
Q9FFY6,Q9M1Z5,0
Q39253,Q9S9N6,0
Q9LUL4,Q8LBK6,0
P42753,Q0WWQ5,0
P56753,Q39090,0
Q9SLC8,Q9LE63,0
Q0WTY4,O65685,0
Q94B71,Q9SR08,0
Q94JY4,Q8LBP4,0
Q9LSX9,P54609,0
O81821,Q8GYE4,0
Q940G6,Q39081,0
P49177,Q9FJ80,0
Q8LBC0,Q8LDK3,0
Q9LDI3,Q9LTB8,1
A6QRA1,Q9SGP6,0
Q9C966,Q8RWE8,0
Q9M0J5,Q9C5S9,0
Q9SFC6,Q38826,0
Q9FH40,Q9FGK0,0
Q94BN2,Q8LEU3,0
Q39266,F4HRV8,0
Q9SEU8,Q9SEE9,0
Q84JK2,Q9FLX7,0
P56779,Q9SI38,0
Q96247,Q9SQT9,1
Q9ZSD4,Q9LHA8,0
Q9LHG0,Q9SIT9,1
Q9FIS1,F4JD33,0
Q9SR06,O81775,0
P92978,Q9FJE8,0
Q94CD5,O80397,0
F4JUL9,Q9ZVL3,0
O04719,Q9SHE8,0
Q39025,Q9SCZ4,0
P92558,Q94BT6,0
P60129,P43255,0
Q94C12,Q0WNP7,0
Q9C9T3,Q9SN43,0
Q9LQQ4,Q5PNU3,0
Q9ZWS9,Q9SFD5,0
Q0WWE3,C0LGS3,0
Q9SGP2,Q93V43,0
Q9FME4,Q9ZVI7,0
Q9SW07,Q9FFS0,0
Q9SV82,O22467,0
Q9LJB7,Q2V2S7,0
Q9LZP9,Q93ZE2,0
Q0WVL7,F4HZR4,0
P42797,Q95749,1
Q9M9M6,Q9FMX2,0
Q08467,Q8GYE4,0
Q9SU72,Q93YZ7,0
Q96318,Q56Y52,0
Q8W595,Q96288,0
A0A178UUW8,O04173,0
Q42525,P17839,0
O64645,O22921,0
O23249,O22467,0
Q9FMD5,Q8W104,0
Q9LKR3,Q93ZY2,0
F4K460,Q9CAV6,0
O80871,Q9FGZ5,0
Q8LDU4,Q9M1R4,0
Q9STX3,Q9S9U2,0
Q940H6,P53665,0
P56767,Q940X7,0
P56768,Q9FFD5,0
P93024,Q39233,0
Q94K07,Q8VYD2,0
O82277,Q9LEZ9,1
O80582,Q8L7C9,0
P34791,Q38826,0
Q96287,Q38885,0
Q39090,Q9LNT9,1
Q8L3X8,Q94B60,0
B9DFT4,Q8RXD3,0
Q04614,Q9C8Z9,0
Q8RWL4,O81445,0
Q94AQ8,Q8GXJ4,0
Q9LZ00,Q8W207,0
Q9C5I0,Q8GYE4,0
Q9LVI6,Q9C5V6,0
Q9XF57,Q8W4F0,0
Q9SNC6,Q8GXN6,0
Q94CG0,A0A1P8BCD1,0
Q0WWQ5,Q93Z17,0
Q9SJJ5,Q8RWL4,0
Q07473,Q9ZSM8,0
Q9SEI0,Q9FGI6,0
Q9C6B3,Q9SR08,0
Q8LAA7,O49484,0
P49677,Q38822,1
Q6LA42,Q39101,0
F4KGY6,O04603,0
P46014,Q8S307,0
Q9LV28,Q6DUW9,0
C0LGW2,P33078,0
P53665,Q9C9L2,0
Q0V7X4,Q9ZVB5,1
C0SVM5,O04567,0
Q9SE33,F4IXJ7,0
Q708Y0,Q8GWD7,0
F4HZR4,Q9FJA2,0
Q9FYL3,Q9SA56,0
Q42484,Q9SEZ7,0
Q6NPQ1,Q29PV4,0
P29385,Q8LF89,0
Q42588,Q9LW29,0
Q9LD28,O49279,0
Q6DBA5,Q9LEX0,0
P56751,Q3EAV6,0
Q39183,Q8RXG3,0
Q9SAH7,Q04996,0
Q8L3Z8,Q9MAI5,0
O64816,Q9C5K8,0
Q9C639,Q9LN63,0
Q9C9L2,A0A178UTW7,0
Q9LYN2,Q9M246,0
Q9LVM2,Q9SN68,0
Q84LH8,C0LU16,0
P49177,F4IJJ3,0
Q8LDK5,P29384,0
O65421,Q8VZU4,0
Q9SQK3,Q9SV55,0
Q9M7Q3,Q42404,0
P27900,Q6NQ79,0
P40940,Q8GUU3,0
Q9ASS6,Q94BT6,0
Q94ID6,Q9S7W5,1
Q9LU39,Q9SJ04,0
O64682,Q8H1U5,0
B5TM93,Q9SZF7,0
Q9SV23,Q9C639,0
Q9SX27,Q95747,0
O03042,Q9FKB5,0
Q9LJ45,Q9SLC8,0
Q39237,Q9SSD1,0
Q58G47,Q38885,0
O24456,Q94C12,0
Q3EAV6,P25697,0
Q9SKT0,Q9FML2,0
Q4PSU4,Q39101,0
Q940H6,A0A5S9T5N7,0
Q6ID77,Q9ZU52,0
O22932,Q9LTB8,1
O81223,P55852,0
Q9SI15,Q9LSF1,0
B5TM93,P92937,0
P93306,Q9FKM7,0
Q93YT1,Q8L9A0,0
Q8VYU8,Q8GUP3,0
Q84JP1,Q8W5B1,0
Q9M0J5,Q5XXG9,0
O80837,P40940,0
Q940U6,Q84R24,0
Q42202,Q9FJE8,0
Q1EC57,Q9FV71,0
Q8L500,P92978,0
O22229,Q9LNW3,0
Q8GX77,Q9XF89,0
Q9SJJ5,P93313,0
O65359,P35132,0
Q84JY3,Q0WWE3,0
Q8GXW6,Q9SL93,1
Q42404,Q8S2T0,0
Q9XEE8,Q949S9,0
Q9XGZ2,Q9SUI6,0
Q96291,P28148,0
O49839,Q9LE82,0
Q38906,Q3E991,0
Q8W4D8,O04567,0
Q9SD44,Q8LFJ6,0
P47998,Q9M9Y4,0
Q9SZJ5,Q9FMV5,0
P92557,Q1G3Z3,1
Q9FIU5,Q9LX49,0
P0C896,Q9SA56,0
O48661,F4JCV6,0
Q9LVG4,Q01667,0
P25856,Q708Y0,0
Q9FJW5,Q4PSE3,0
Q9LSI9,Q8VZ79,0
O65421,Q9XFD1,0
O82133,Q9C9Z5,0
F4J117,B9DGC9,0
Q9SVD7,Q9SEE9,0
O04541,Q9CA59,0
Q8L940,O48528,0
O04211,Q9LYQ8,0
Q9SHR7,Q94JM3,0
Q9LXJ2,Q94F39,0
Q9SI38,Q9FJE8,0
Q39214,P49598,0
Q9C5V6,Q9LZ03,1
Q9LF53,Q9FIG9,0
P56752,Q9SB51,0
F4IVP3,Q1EC57,0
Q9SHZ6,Q9ZUL3,0
Q96318,O22763,0
Q8W207,Q9XF57,0
Q9M9S0,Q8LAJ7,0
Q9FG37,Q944Q0,0
Q940X7,Q94AH6,1
Q9ZPX2,Q9LMK7,0
O22152,P93311,0
Q39214,Q8W207,0
Q8RWA2,O04567,0
Q9FNZ5,Q9SUA3,0
A0A654EFC9,P0CJ47,0
Q945P2,P35131,0
Q8GWD7,P42645,0
Q6NLH0,Q9SAR0,0
Q9FME4,C0LGU5,0
P39697,Q8L6Y4,0
P51102,Q3EBZ2,0
B4F7R9,Q9CAC5,0
Q8L940,Q9LUA3,0
Q9SA56,A0A178WF80,0
Q9LMM5,Q9SN68,0
Q93Z00,Q84VQ3,0
Q9SQT9,Q7XA68,0
Q9FJE8,Q3E965,0
Q9SUA6,Q9LMT0,0
Q84JK2,P48349,0
F4JCI2,Q56Y52,0
F4IXJ7,P92958,0
O64682,Q9M384,0
Q8W191,Q9SJT1,0
Q9LFT8,Q2V452,0
O03042,Q9ZTC3,0
Q9LXG0,A8MSB8,0
Q9XEB5,Q9M310,0
Q8GYD2,Q8GUU3,0
Q8S8P5,O82811,0
Q39081,Q9FLI3,0
Q9ZUB8,Q2V3I3,0
Q38903,Q9C9E3,0
Q39163,Q9XFH9,0
Q9ZPW7,Q9SEL6,0
Q8GUP3,Q9LIC6,0
Q9LVA9,O65155,0
O04714,Q9ZUU0,0
Q9SUR9,Q9XF57,0
Q0WWQ1,Q93YR9,0
Q9SG91,Q9FML2,0
Q9FYF8,Q8LDK5,0
Q9ZW21,Q94JS0,0
F4IVP3,Q9C966,0
Q93VJ4,Q9M9G6,0
Q940U6,Q9SJT1,0
Q8VYK7,Q9SN22,0
Q2V2S7,Q9C6B8,0
O22714,Q9FUA4,0
Q58CM8,Q9FGZ5,0
Q6NLV4,Q95695,0
Q8L617,P60129,0
O81316,Q05762,0
Q6R0H1,Q9ZNT0,0
Q3EAI1,C0LGE0,0
Q5S1W2,P49177,0
Q1G3G5,P48007,0
Q9LV27,Q9SLG0,0
O82248,Q58CM8,1
Q9XF89,P48348,0
Q8L6Y4,Q94CD5,0
O22315,Q8VYA5,1
Q9SAD4,Q9XIN0,0
Q38834,Q9SVY5,1
Q9ZUL3,P29382,0
P56752,Q9SYW8,1
Q9LSI9,F4KIX0,0
Q1G3Z3,A0A5S9T5N7,0
O22714,Q9ZUH0,0
Q93ZA0,Q8GXN6,0
Q38838,O81127,0
Q946Y7,O80871,0
Q6R0H1,O48845,0
P46600,Q9FIC3,0
P27521,Q9FLP9,0
Q8GY55,C0LGU5,0
Q9SW27,O81002,0
P56752,Q94AQ8,1
Q8GY61,P56751,0
O22784,Q4VP08,0
Q9ZVI7,Q9LE63,0
Q84MB2,O65155,0
C0LGS3,Q94B71,0
P60497,Q39183,0
F4HXZ1,Q9SI38,0
Q9XED8,Q9S736,0
Q9LJ64,O04479,0
O81316,Q6DUW9,0
O82533,Q9SV23,0
Q8VY74,Q8L6Y4,0
A8MSB8,P56753,0
Q9ZUL3,Q7XJ98,0
P93313,Q9FYF8,1
Q9LFD5,Q9C5T4,0
Q9M1K0,Q8RXD3,0
Q9FNY0,Q9FNY3,1
Q9SYQ8,Q9SQX9,0
Q9C5I0,Q9C9L2,0
Q9C658,Q8GXW1,0
Q93V47,Q38837,0
Q38898,Q9SK66,0
Q9FIW9,P35631,0
A9LNK9,P42732,0
Q9SVY5,Q6NPE9,0
Q9LX49,Q9SRR8,0
P11574,Q9FNY3,0
Q9SZJ5,Q9FH40,0
Q7XA73,O65312,0
Q93YR9,Q9FRV4,0
P92533,C0LGU5,0
Q9SYZ9,Q9LHG0,0
Q6NPF9,Q8LAZ7,0
Q4PSE3,Q9FMX0,0
Q8W2F1,Q94AL6,0
O80931,Q9LTW5,0
Q9MBA2,Q8GXN6,0
Q9SVL0,Q9SB51,0
C0LGN2,O04294,0
P25859,Q8LGA1,1
P62095,Q9C8M0,0
O03042,Q9SJF3,0
O03042,Q9LX51,0
Q9FHH5,Q9S752,1
O81821,Q9LKZ3,0
Q9SUR3,Q94A79,0
Q9LQQ4,Q39212,0
Q9FIG9,Q8W4K2,0
Q9FGM1,Q9LNW3,1
Q38831,A8MR96,0
Q9LT47,Q8LFR2,0
Q05762,Q84R27,0
Q39255,Q8L736,1
Q9S752,Q570C0,0
Q9M9M6,C0LGR9,0
Q7X9H5,Q39233,0
Q38830,Q9AR19,0
Q9SKB2,F4HPB7,0
Q9LHA8,Q9FHZ1,0
Q8GUU3,Q9STV4,0
Q9FGI6,Q9SRH6,0
Q9SW07,Q6DUW9,0
O22265,A0A178W1I8,0
Q9C5I0,Q9M1Y1,0
O80931,Q6GKU7,0
P48348,Q6AWX6,0
Q9SAH7,Q39102,0
Q8LGB6,F4HZR4,0
O80719,O22775,0
P24100,Q9M7X9,0
Q9SU72,O64816,0
Q9FLV9,Q6R0H1,0
Q8W4S5,Q8W4F0,0
Q8VWF1,Q9STX3,0
Q9ZNT0,O24456,0
Q8GXN6,P92964,0
Q9FIP9,Q9S7M2,1
O24410,Q38825,1
O23629,Q39102,0
P93002,Q9LUA3,1
Q940U6,Q9FZ48,0
Q9C8N7,O48538,0
Q39021,Q9C5T4,0
Q9FHH5,Q8GY61,0
Q94AG2,O81242,0
P29381,P42774,0
P93026,Q9SAZ5,0
O24407,Q9XFM0,1
Q9FLP6,Q94B71,0
Q9FGJ3,Q9FGP8,1
Q9SJU8,Q9FYL3,0
O49429,Q8LPR5,0
Q9C5X3,Q8L940,0
Q9M1J2,Q9ZU94,0
Q9FIS1,Q96287,0
Q38824,Q9SCP9,0
Q9C5G0,Q9FYE6,0
Q9XGN1,Q0PCS3,0
Q9SYG4,Q8VZC9,0
C0LGL9,Q9S7W5,0
P0C896,Q38874,0
Q9C5V6,Q9FNN5,0
Q8LBP6,Q9SJ89,1
Q9MAL9,Q7XJK8,0
P56761,Q07473,1
Q8W4D8,Q9SR19,0
Q9XFB1,Q9XFH4,0
O80719,Q38831,0
C0LGW2,Q9LZ00,0
O04292,Q9LM46,0
Q05762,P48000,0
P55034,Q8LFR2,0
O49048,Q9SR19,0
Q8LAS7,Q9SKB2,0
Q8GXL7,Q9S763,1
Q6NMZ4,Q93V47,0
Q8L3Z8,Q9C9U2,0
P92557,P48348,0
Q6AWX6,Q9XIN0,0
Q9SU24,Q39194,0
Q9LVM2,Q9SCP9,0
Q9C9S2,O04211,0
Q9ZPE4,Q8LDK5,0
Q9LVQ7,Q9SR19,0
A0A1B1W4Z4,P56752,1
O82312,Q9LUS6,0
B9DHH7,P60497,0
Q39081,Q9SU30,0
Q9FGM1,P48007,0
Q9C8M0,Q9FQ08,0
Q9ZPX2,Q9LQZ7,0
Q9FJH7,Q9LZV6,0
Q8W191,Q96321,0
Q944I5,Q29PV4,0
Q9FHH5,O80366,0
O04211,Q93YP0,0
Q8GUN5,Q9LSL1,0
F4JCI2,Q9FNZ4,0
Q9LT31,Q8H0U5,0
Q8W464,Q9LYQ8,0
Q96247,P26289,0
Q9M9S0,Q940U6,0
Q9SVY5,Q8VWF1,0
Q9LIC6,Q9LXJ2,0
Q9C5H9,Q9FQ09,0
Q9FGX2,Q8LFR2,0
Q9ZW21,P54609,0
Q9AT61,F4HPB7,0
Q42403,P46602,0
Q8L6Z4,Q9S7W5,0
O22229,P92532,0
Q9SD44,Q9C8N7,0
Q9C518,Q9SEE9,0
Q9SCR2,Q9SE43,0
P49597,Q9SXZ2,0
Q9SSD1,Q8H1F2,0
O81775,Q9SWH4,0
O04017,Q9M0E0,0
Q94K78,P49678,0
Q9FJW5,Q8GX77,0
Q9FIP9,Q9M246,1
Q9SEL5,Q949S9,0
Q9XF67,Q39083,0
P46600,Q8LGE3,0
Q3E8L0,P92964,0
F4JCI2,Q9C9U2,0
Q9LW29,Q9SIW2,0
Q58G47,B4F7R9,0
Q96247,Q7XYY2,0
Q9FV71,O04567,0
Q8RWC9,Q9CAC5,0
F4JUL9,Q9FN03,0
O22286,Q9SKG5,0
Q7X9I0,Q9LU39,0
Q9LMK7,Q9LZP9,0
Q29PQ8,Q38836,0
Q0WWQ5,O04197,0
Q8H156,Q9ZWS9,0
F4JCU0,Q9LS00,0
Q9SNC6,Q39083,0
P56780,Q8GY61,0
O22286,Q9FHH5,0
Q9XGN1,Q93YZ7,0
O48916,Q9LTB8,0
F4IVP3,Q38847,0
Q9LE59,Q9SAZ5,0
Q9SN68,Q9FJK3,0
Q67XJ2,Q9LFS4,0
Q9C5S9,P46601,0
Q9ZVI7,O48963,0
Q9SB04,Q9AT76,0
Q8L7K4,Q8VY74,0
F4JWS8,Q9FKS5,1
O22775,O82255,0
C0Z2L5,O64687,0
Q39009,Q94CG0,0
Q9SZE4,Q8LDK3,0
O22769,Q9SRM4,0
O24408,Q8L7G0,1
P42792,Q9LDE3,0
Q9SMN1,Q9SCY3,0
Q93VT9,Q38826,0
Q42404,Q9M9S0,0
Q8GUP1,Q9M7Q3,0
Q2HIJ6,Q94JS0,0
P17597,Q940H6,0
Q8W4P1,Q9LKL2,0
Q8GUP1,Q9ZU90,0
Q941L3,F4HPB7,0
Q9LVA9,Q9S7Y1,0
Q05753,Q9M0E0,0
Q93Y00,Q9CA75,0
O24407,Q9LVH5,0
Q9LVJ7,P56767,0
Q8GUU3,Q8RXN4,0
P43291,Q9M2B4,0
Q9LQW3,Q8VZT8,0
Q9SJF3,Q8RYD9,0
Q9SD78,Q9C9T3,0
P92558,Q9LVQ7,0
Q9LXG0,Q9SVL0,1
Q8L4H0,P83755,0
Q6DUW9,P48000,0
Q9SN86,Q9ZQ85,0
P92533,O81821,0
Q38885,F4KIX0,0
F4JCU0,Q9SGH4,0
O80800,Q9XF89,0
A0A178UFM8,P46014,0
Q8L7G0,Q9XED8,1
Q9FWR5,Q94AQ8,0
Q9LNW3,Q8VYU8,0
Q94C40,Q3EAV6,0
O80582,Q9FKW0,0
Q9C9U2,A0A178WF80,0
Q9M548,C0LGS3,0
P0C896,Q8W4K2,1
P0C7Q8,P42804,0
Q9SB04,Q9ZNV8,1
Q9C966,Q9SII8,0
P93831,P10796,0
Q9SCY3,Q9FIC3,0
Q9MBA2,Q8VY74,0
O64843,Q9LNJ5,0
Q9FJ49,Q9CAB6,0
Q0IGM7,Q94F39,0
Q8LGB6,P93654,0
O81098,P28148,0
Q9SZE4,O22775,0
O50055,Q6NLV4,0
Q9C6B8,Q8GYE4,0
O80719,Q9FFD5,0
Q0WPF2,B9DGE3,0
Q944L3,Q8W4S5,0
Q9SUT6,Q8LGI3,0
P20649,Q9SNC6,0
O48916,Q9MAL9,0
Q9LM46,Q24JJ3,0
Q9FPQ8,C0Z2L5,0
Q9LZ03,Q9AR19,0
Q6R0H1,Q8H174,0
Q9LTC5,O48661,0
P24100,Q38819,1
Q38912,Q9SFC6,1
Q9LSI9,Q9ZTW3,0
Q9SKG5,Q94K07,0
Q9MAA7,Q9STX3,1
Q8VYU8,Q9SW07,0
Q8VYA5,O04603,0
O65683,F4HPB7,0
Q9C658,Q9SV69,0
Q9FKM7,P34791,0
F4I0K2,Q9SDS7,0
Q8LGE7,O82197,0
Q7XJK8,O81313,0
O80397,Q9LZJ3,0
Q9SIW1,Q9SRH6,0
B9DFZ7,Q7FZF1,0
P24100,Q0WQN9,1
Q9ZUL3,Q9FHW2,0
Q6LA42,Q9FIS1,0
B9DFT4,Q8GUU3,0
Q8LDU4,Q9SCZ4,0
Q8VZ91,Q9LSI9,0
Q9LTW5,O50055,0
Q9LSI9,P46600,0
Q9FNY3,Q9FMV5,0
Q38829,Q9XFM0,1
Q94B71,Q9LJ64,0
Q9MAI5,Q9XF89,0
Q8LDU4,O04492,0
Q9LDU5,Q9LJY0,0
Q9LV35,A0A178WF80,0
Q38829,Q8LAL2,1
Q9LVI4,O03986,0
Q39010,Q9FHK0,1
Q9LIE5,Q8LFJ6,0
O04714,Q9FJK3,0
Q9M2B4,Q93V43,0
P43273,Q96305,1
P53492,Q9FZ32,0
Q8H1F2,Q9FZE4,0
Q9SFC6,O48538,0
Q9FKW0,Q8VYD2,0
Q9M280,Q9SRM4,0
Q37165,Q9FGP7,0
Q9FFK1,Q9SW27,0
Q9SQQ6,Q940G3,0
Q9FKP8,Q7X9I0,0
Q8S9I4,Q9CAN4,0
Q7PCC6,Q9FFD5,0
Q8W5B1,O80396,0
Q9MBA2,Q8L5W8,0
Q8GXA4,P48347,0
Q94KK7,Q9CA89,0
Q9ZTW3,Q9M2X3,0
Q9SW80,Q9FIJ2,0
Q9M9M6,Q9C8Z9,0
P42792,Q9SAD4,0
P43255,Q8L5U0,1
P46014,Q9SN74,0
Q9FMY7,Q9FLP6,0
P27521,Q8L908,0
Q9SUR9,Q9LMT0,0
Q7FZF1,F4J9E4,0
A0A654EFC9,Q9SUA3,0
Q9M0J5,P34791,0
Q9M7Q5,Q9FG37,0
Q9AT61,Q9ZST4,0
Q8GUI6,Q8LEM7,0
Q3E8L0,Q9ZUU0,0
P55034,O22971,0
O80634,Q9M8T0,0
Q93Y00,Q42384,0
Q9SAH7,P48732,0
Q1EC66,Q94IB8,0
Q9LVH5,P92978,0
Q9CAN4,Q6NKX5,0
Q9ZPX2,O80501,0
Q95695,Q9SEI0,0
Q8W191,Q8W4P1,0
Q8LDU4,P35632,0
Q94KK7,Q95695,0
Q9SFD5,Q8GXE2,0
Q940G6,Q9SLH3,1
Q6NPQ1,P92964,0
Q9SHZ6,P56751,0
Q9C4Z7,Q05431,0
Q9FN03,Q96330,0
Q2V3N5,Q8VZ79,0
P93654,Q0WQN9,0
Q9SK33,Q8VYD2,0
Q0WVL7,P27323,0
O81127,Q9FJV0,0
Q6AWX6,Q9C518,0
P56779,P42732,0
Q0WR66,O65359,0
P93024,Q8H174,1
Q5BPS3,Q9FDX9,0
Q9SHZ6,Q9ZUU0,0
Q8RXN4,Q3E991,0
Q8LDK5,Q9LVI6,0
P55852,Q8L4H0,0
Q9M0J5,O80345,0
Q9SU24,B7ZWR6,0
Q9FVU9,A0A178WB24,0
Q39218,P26289,0
Q9ZSA2,Q9FKB5,0
Q6F6B5,Q9LNP6,0
Q39101,Q9ZUU0,0
Q940D0,Q8W4K2,0
C0LGU5,Q9LVU5,0
Q9ZTX8,Q9FJK3,0
P56790,P55737,0
Q9SN22,Q04614,0
Q9FNV8,Q9FYE6,0
Q9LFS4,Q8GYN5,0
Q8W595,Q9SUA3,0
Q9ZUB8,P17839,0
Q9ZUU0,Q9LT47,0
O04492,O48691,0
O65665,Q9FGI6,0
Q94JU3,F4K460,0
A0A178WF80,Q39193,0
Q84W12,Q8H1G6,0
Q38836,Q9ZST4,0
Q9SRM4,Q39101,0
Q9LIR8,Q8LGF7,0
O65448,Q9C616,0
Q94AL6,P26289,0
Q9C682,O49839,0
Q9ZST4,Q9SHE9,0
Q8W4S5,F4KGY6,0
Q9SHE8,Q3E991,0
Q9ZPE4,Q8S8I4,0
Q9C9A5,Q39194,0
Q94AQ8,Q9FRV4,0
O22315,Q8H1B3,0
A0A178V0F6,Q9LZM8,0
Q9SIQ8,Q8H1B3,0
O04197,Q9FHW7,1
Q9LTS6,Q9LSX7,0
Q93VT9,P41151,0
Q9FZ48,Q9LQW3,0
Q9ZVD0,Q7XYY2,0
Q6NMZ4,Q38832,0
F4JXF1,Q8LBK6,0
Q42599,Q9SUA6,0
Q3EAV6,Q9MAM1,0
Q8VYB1,P0CJ48,0
F4JUL9,Q9LHG8,0
P29382,Q9LNT9,0
Q6NMZ4,Q38841,0
Q6NKX5,B9DFT4,0
Q9ZUB3,Q96524,0
Q42404,O22265,0
Q9M2V2,Q9FNV8,0
O65674,Q9M1A8,0
Q8L3Z8,P93045,0
Q42290,Q2V419,0
Q9SU30,Q39096,0
Q94F62,Q9SHE9,0
Q9FNY2,Q8VYK4,0
Q9FKW0,Q9LML3,0
Q9SN22,Q6R0H1,0
P92558,Q940U6,0
Q9C639,Q9SHE8,1
O04719,Q9FLB1,1
O22456,A0A384KNJ4,0
Q9LTW5,Q7FRS8,0
P35631,Q9FKW0,0
Q9SXZ2,P35631,0
Q9SWG3,Q9LZP8,0
O81826,Q9SCL7,0
Q9SG91,Q42525,0
O22763,P54609,0
Q9LKZ3,P93654,0
Q38998,Q95749,0
B2GVM9,Q39023,0
O04197,Q94AH6,1
Q944Q0,Q9C5T4,0
P43273,Q9SK33,0
A1A6J5,O81826,0
Q8W464,Q9SQX9,0
Q94C40,Q9LX49,0
Q8W4S5,Q9SJJ3,0
Q9STR4,Q9SIW2,0
O81069,Q2V3I3,0
P56751,Q9XI73,1
Q38876,Q9SR08,0
Q9SHR7,Q9XFD1,0
P0C896,O65683,0
O22456,Q9S9U2,0
Q39140,P93026,0
Q38847,Q8W4J8,0
O82197,Q9SN51,0
O49484,Q9FYC2,0
Q9CA59,Q9FFS0,0
P56753,P0DKJ7,0
Q9SR06,Q9FIG9,0
Q9LVG2,Q9SK66,0
Q8VY64,A0A178W1I8,0
Q94IB8,B9DHH7,0
Q9FZ48,Q9SVD7,1
O04173,Q9LU21,0
Q9LF53,Q38859,0
Q0WQN9,Q8VY16,0
P56754,P56756,1
O24407,Q1JPP0,0
Q9FGZ5,Q9SUR9,0
Q6NPT8,Q9LP46,0
Q05466,Q9SI38,0
Q9LQQ4,O22714,0
C0LGT1,Q8GW31,0
Q39211,Q9LW29,0
O04541,O82794,0
Q9SMR4,Q8W464,0
Q8GXH5,Q04996,0
Q7XJL1,Q9M1Q1,0
Q7X9H5,Q9FH40,0
Q42384,Q3EBL9,0
O22229,Q42404,0
Q94K07,Q6R0H1,0
Q8H1G6,Q8L736,0
Q9SJ89,Q9SVL0,0
Q38831,Q9C5W9,1
P46014,Q1JPP0,0
P39697,O65154,0
Q9M9Y4,Q9ZUP3,0
Q9CAR4,Q9M2B4,0
Q6NLH0,Q9C5K8,0
Q7FRS8,P17839,0
O22714,Q9LFT8,0
P42736,Q8VY74,0
Q9ZVB5,O23342,0
P0CJ48,Q9XFH9,0
Q2V419,Q6NLH0,0
Q9SEL5,Q39212,0
Q42202,Q9SUI4,0
Q5CCK4,Q9LZ03,0
Q94K78,P26288,0
P93311,A0A178UTW7,0
Q8GY79,Q9LEX0,0
Q9SKG5,Q9LF53,0
B9DFZ7,Q4F883,0
P46014,Q38847,0
Q9LDU5,Q1JPP0,0
Q9ZVR7,Q9FMX2,0
Q5XXG9,Q96330,0
O48528,Q9SSD1,0
Q9SND4,Q9SUI4,0
P42797,Q39088,0
Q9FRL5,Q9SMN1,0
Q8VZ91,F4JN13,0
Q9SRS9,Q39021,0
Q9XIW0,Q84JK2,0
P43273,Q5ICL9,1
Q7XJ98,B9DGC9,0
Q9SEZ7,P35131,0
Q93VH6,P29388,0
Q39140,O22229,0
Q0V7X4,Q8LEM7,0
Q9SB64,Q9FYK0,0
Q9SIW2,Q9FMX0,0
