protein1,protein2,interaction
P70445,Q5R1B3,0
Q9R1P1,Q8CCI5,0
Q9CQT6,Q62170,0
Q60773,Q9WUL5,0
P52800,P03903,0
Q8C6B2,Q5R1F1,0
P62259,Q80ZS3,0
Q8VD72,P58252,0
P46660,Q9DAM2,0
P49722,P51945,0
P97471,Q6PAT0,0
Q9D9T8,Q9JM73,0
Q8C031,Q9DC69,0
G5E8A8,P08113,0
Q6X6Z7,Q9Z2D6,0
P58801,Q2VPU4,0
Q8VCS6,P09631,0
Q9DAR0,P10889,0
P68369,Q6P8Y0,1
Q5EE38,Q9EPL2,0
P63044,P11798,0
P54818,Q61207,1
Q3TCJ1,P97767,0
Q9EPB4,O70589,0
Q8CDT5,P01801,0
P09803,P70217,0
P70218,Q01147,0
P22315,Q9QZL0,0
Q6X6Z7,Q9WVS6,0
Q8CJG0,P62984,0
P70375,P63085,0
P03911,O08609,0
P08113,Q91Y86,0
Q61771,Q9JI44,0
A0A5E3,Q8JZM0,0
P35456,Q62073,0
Q920D3,Q9DB91,1
P63141,P28063,0
Q99N57,P07356,0
P62309,Q08369,0
Q8BFU0,Q8CJG0,0
Q9Z2Q6,Q8R0W6,0
P04426,Q9JLQ0,0
Q9JJV2,P01942,0
Q5SSL4,O54714,0
D3Z338,O88895,0
Q91ZW2,P14131,0
Q6QLQ4,P37238,0
Q8VEA4,P62482,0
Q8K245,O35955,0
Q62193,Q7TS55,0
P42582,Q3TTA7,0
Q8C6E0,Q8BVZ5,0
P40764,Q9Z0H7,0
O88621,Q9CZX0,0
Q7TSZ8,P35456,0
B5KM66,P21784,0
Q61006,P25233,0
Q8C437,Q91YI4,0
Q02242,P41778,0
Q14C51,P97310,0
Q31099,P27659,0
Q8C031,Q99JX3,0
Q99L88,P63325,0
Q60972,P29752,0
Q9DBC7,Q8C5G2,0
Q80WG5,Q8CGP4,0
Q921A6,P02088,0
P53986,P12367,0
Q9CQT6,P61372,0
Q7TMF3,O70274,0
Q9EQH3,Q60973,0
Q9CQ54,P13297,0
P09581,Q9DBL9,0
P63001,P63044,0
P39688,Q60749,1
Q9WU39,Q61039,0
Q99K90,P52795,0
P01636,Q3V1H9,0
Q9ER88,Q8R502,0
Q6PAT0,Q9WVS7,0
Q9CZ44,P61809,0
Q5SSZ7,P35456,0
P15702,Q3U0V2,0
Q80W99,Q80TG9,0
P20917,Q9D8C6,0
P18893,Q8C669,0
P62317,Q9JHS3,0
P00397,P56393,1
Q08351,P01801,0
P63213,Q80WG5,0
P11103,Q8CFI0,0
P84751,P08207,0
A0A0E4B366,Q9Z2U1,0
Q99N28,P01635,0
P42669,Q07763,0
Q80WG5,A0A0U5BC76,0
P13504,Q9D8C6,0
Q63810,P01592,0
P01851,Q9Z2D6,0
Q9DAR0,Q8VDU0,0
P20152,Q9WU78,0
P12970,P98084,0
P46737,Q8K3W0,1
Q9CQE3,Q9D125,1
A0NA69,Q8C6B2,0
Q99LC3,Q9CPP6,1
P61809,Q6P3B9,0
P62869,P83940,1
P61255,Q80V24,0
Q9D7N3,P06343,0
Q9R1P1,O88951,0
Q08351,P06869,0
Q99N84,P50540,0
P01904,Q69ZK9,0
O54864,O70174,0
Q08481,Q62276,0
P20917,P10417,0
O88685,P0CG50,1
P56391,P09022,0
P97471,Q8C031,0
P19123,Q8C456,0
P68368,A2A825,0
Q9Z0G0,Q8BVN3,0
Q9CPX6,P61092,0
P61092,Q61626,0
Q9D0B8,Q3TWN3,0
Q9D4Q1,Q03157,0
P62962,Q61127,0
P98083,P61957,0
Q60769,Q9WUU8,1
Q8VE22,Q9ERA0,0
Q9CQT6,P97784,0
O55142,Q8R3R8,0
Q9R190,Q9CR88,0
P62192,O08665,0
O08609,Q31099,0
Q31099,P46737,0
A2A825,O88811,0
P0DP43,P01942,0
O35305,Q8VEK3,0
P35343,O54788,0
Q3UYI6,Q6P6J0,0
Q9DBR4,P62984,0
Q3UIU2,Q9DCS9,1
O88653,Q8CDU5,0
Q9JIH2,P01864,0
Q61097,P30658,0
Q8VE22,V9GXK1,0
O35615,P62812,0
P54763,Q6QLQ4,0
P00756,Q3TTA7,0
P01747,Q06507,0
P11499,Q9D1P4,1
Q9JMA2,P35802,0
Q9Z248,Q9R1P1,0
A0A0E4B366,P42866,0
P62983,Q99K90,1
P18525,Q6ZWY3,0
P25916,Q9CZY3,0
Q5XJY5,Q811G0,0
Q6R891,Q3USJ8,0
Q9CPQ1,Q9D485,0
Q505B8,Q9QUI0,0
O35680,Q91V61,0
Q91YD9,P46938,0
Q9R1P4,Q06507,0
P53986,P14206,0
Q9JHF9,Q9EPU5,0
P20334,Q9CPP6,0
O70274,Q9CZQ9,0
P62874,E9Q9F6,0
P63073,P70445,1
P97767,P01823,0
Q9WV86,Q9QZS3,0
Q9CPX6,P01631,0
P97481,Q99NC0,0
O70477,Q9WVL2,0
P60710,Q3TL44,0
P01901,P42867,1
Q8BGU5,Q9CQ54,0
O88685,O70263,0
Q99K74,O55203,0
O09108,Q9CY16,0
O35551,Q9CXY6,0
Q62424,P14869,0
Q80X85,Q9CQA6,1
P01108,Q91ZD4,0
Q62314,Q8R2X8,0
Q8BKX1,P60710,0
Q3TNS5,O88448,0
P48346,Q149S1,0
P0DN34,Q9Z0G0,0
Q91XM9,P54818,0
Q80XZ4,P40226,0
Q8BJ56,P25911,0
Q9JHD1,Q8C1Z7,0
Q9D8L4,Q14C51,0
P28063,P02088,0
Q9ERI2,Q06507,0
P42867,Q5XJY5,0
Q8BJ56,Q8K4B2,0
P01901,Q91YE7,1
P53762,Q80X85,0
O54786,Q9CWF6,0
P30561,P60605,0
P11609,P98156,0
Q8CGN5,P61965,0
Q8K214,Q80UP5,0
Q9Z0F8,P18531,0
O88602,A0A2R8VHF7,0
P97377,Q61457,1
P70338,P56391,0
Q8HWB0,Q9CWY8,0
Q8CDJ3,Q01114,0
Q9WTL8,P70217,0
P83882,Q9JHJ3,0
Q8C1Z7,Q9QXL8,0
Q8R2L5,Q8CBW3,0
Q8C456,Q9D032,0
Q99LY9,P62881,0
Q60819,Q3UDK1,0
P70175,Q7TQF7,0
P59114,P06240,0
Q61501,Q5SSZ7,0
Q9R0P9,Q9DC37,0
O09044,Q80XE1,0
Q60787,P54818,0
Q9JIE6,Q8N7N6,0
Q00422,Q61039,0
Q3HNM7,Q9JI59,0
Q8BTU1,P10749,0
Q9DB40,Q9R207,0
P53986,Q99LT0,0
P84228,P67984,0
P62259,Q03347,0
P01647,Q9QY24,0
P52795,P23772,0
P70452,Q9CQZ6,0
Q5BN45,Q9D439,1
Q18PE0,Q61249,0
Q5SSZ7,P23611,0
P62874,Q8BYM7,0
Q61771,P15314,0
Q61884,Q9Z1E3,0
P28076,Q9CQI9,0
Q9DAG4,P61161,0
Q7TSN7,Q7TMM9,0
Q5F201,Q8VE22,0
Q8BJZ4,Q9D7N3,1
O35963,P01325,0
Q07763,P46737,0
P34902,Q8C1B7,0
Q6P8Y0,Q9QXL8,1
P01801,P62878,0
Q5SRX1,Q9EPU5,0
P22725,Q9D125,0
Q80ZS3,Q62264,0
Q924Q0,P25206,0
Q9Z1P6,P35330,0
Q8CDU5,P29352,0
Q921E6,P49718,0
Q61190,Q91XM9,0
P63328,Q8R4A3,0
Q6PHU5,Q8CGK7,0
P29452,Q8CGN5,0
Q9DCA2,Q8K4G5,0
Q64329,Q2MH31,0
P18181,Q07763,1
P30282,P61809,0
Q9D032,Q9DCJ5,0
Q8K3Z0,P15379,0
Q2TBA3,A0A087WRI3,0
Q61539,P70338,0
P35802,P54763,0
Q9R000,O55033,0
Q61584,P01872,0
P09021,Q6ZWU9,0
P59114,A2ARP9,0
P01580,Q9CQJ4,0
Q76MZ3,Q9ES57,0
P62317,P23798,0
P34902,P18181,0
P70347,Q80ZK0,0
P62315,P46660,0
Q8K2G4,P52800,0
Q03526,P25799,0
Q02248,Q8CIB5,0
Q8R4G0,O35717,0
Q8CCI5,Q9CZ13,0
P61080,P47962,0
Q61387,Q9DB77,1
Q9R194,O70439,0
Q3HNM7,Q8VDU0,1
Q6ZWS8,Q8C4V4,0
Q9CXW4,Q8BJ56,0
P40764,Q9JHD2,0
O35716,Q91V27,0
Q9D4Q1,Q9Z248,0
Q6PGF3,Q8CBW3,0
P16092,Q9CQ20,0
Q9DC40,P68134,0
P28078,Q9R1P0,0
O55013,Q5R1F5,0
Q80Z64,P26369,0
P70196,Q3UDK1,1
Q7TMM9,P70434,0
Q8VD72,Q9JMA2,0
Q60692,Q91XL9,0
P01660,Q9D6K5,0
Q99JB4,Q9QWH1,0
P51410,Q8JZM0,0
P01904,P46061,0
Q8R4K2,Q9D9D9,0
P70372,Q9EST8,0
Q8CGP4,Q62231,0
P11440,P18525,0
P49817,P25118,0
Q61234,Q9D2N4,1
Q9D4K5,P52795,0
P61205,Q8CCI5,0
Q8BH43,Q8R0W1,0
P62274,P62908,1
Q80Y75,P10148,0
P62911,Q9D8E6,1
P62305,Q9D9D8,0
Q07832,Q6P3B9,0
P29752,P56399,0
Q9EPU5,Q61730,0
P53986,Q6Q783,0
P31311,Q9D125,0
Q9D0B8,P97377,0
P70372,Q8CJG0,1
P84244,Q61666,1
P12970,P70375,0
Q8R4A3,P10300,0
Q8VCD5,Q8BVZ1,0
Q9DCS9,O35714,0
Q08369,Q9D2N4,0
Q9ERR1,Q8CGP4,0
P41241,P47757,0
Q9CWY8,Q9QUM4,0
Q8K3J1,Q91VD9,1
P20917,Q99PI8,1
P03903,Q9DAD0,0
Q9JMA2,Q8C031,0
Q60629,P14115,0
P49718,Q61171,0
Q60902,O35526,0
Q99LY9,P40764,0
P17427,P62743,1
Q9QXL8,P14685,0
P70447,Q9D9V4,0
Q8N7N6,Q7TQF7,0
P26450,Q9QYY0,1
O54786,O70343,0
Q5R1F1,P42225,0
Q9D7W5,Q8BJZ4,0
P54818,Q80UF7,0
Q8R409,Q61730,0
Q9CQ75,Q8R0W6,0
P27512,Q9Z1X4,0
O54788,Q8C031,0
Q9CWE6,Q9D9B8,0
B2RSH2,Q99LM9,0
P83940,P68368,0
Q8C0X7,P18525,0
Q60954,Q5BN45,0
P46660,Q62192,0
P12960,Q62108,1
Q8BHJ5,O88513,0
Q9WV32,Q9ERE9,0
Q9CQ39,P15314,0
Q9Z0H7,P62892,0
P29352,Q8C031,0
P01942,P42228,0
O88351,P31750,1
P84228,Q5BKP2,0
Q61083,Q9DBC7,0
P03966,A2NU21,0
Q99PT1,P30658,0
O88621,Q14B62,0
D2D553,P24604,0
P97792,P30658,0
O35615,P17679,1
P61092,P51450,0
P15806,Q9JI59,0
Q9R0T8,Q9CWH4,0
P70343,Q2TBA3,0
Q60954,Q9JJN6,0
Q8K3Z0,Q9EPU5,0
Q9D8E6,Q9CWE6,0
Q62083,P15307,0
O88621,Q8R502,0
P01739,Q9CZQ9,0
Q4KKZ1,Q9CQR2,0
P17433,P23772,1
Q8JZM6,P09632,0
P01872,Q8CDI2,0
Q3UYV9,P14753,0
P15307,O70435,0
Q80U63,Q8VCB2,0
Q8BYM7,Q3UKC1,0
P51410,Q6PHU5,0
Q5SW45,Q9D9V4,0
Q99JB4,Q9CQP2,0
P17665,P99028,1
Q9QYP6,P47713,0
Q04207,Q80ZV0,0
Q62318,P01679,0
Q80W99,Q9WU39,0
Q9D9D9,Q8BP67,0
Q61827,Q80XZ4,0
Q9CXU1,A2NU21,0
Q924T2,P46471,0
P47757,P04214,0
Q6DIA7,Q9JIH2,0
Q8BJQ4,Q8VEA4,0
Q6PHU5,Q62231,0
Q04735,Q08481,0
Q08351,Q9WTK5,0
O88653,Q3V1H9,0
O09111,Q9CQ54,1
P23780,Q8JZM0,0
Q9CQI9,Q9DB91,1
Q8VHW2,Q6PAT0,0
Q6SP97,P62301,0
P42225,Q99ME6,0
Q9CZX0,P51667,0
A0A0G2JF94,P15702,0
P52293,P70280,0
P97428,P42225,0
Q91VR7,P63044,0
P63011,P62317,0
P63044,P62242,0
P01642,Q8VE22,0
Q8CHU3,D2D553,0
Q91WD5,Q9CPP6,1
Q9CPX6,Q62231,0
Q03347,P62743,0
Q99LC3,P61809,0
Q99L88,O88939,0
Q924H2,O35551,0
O54714,Q9QY24,0
P01731,P06240,1
P61255,Q9D8E6,1
Q8VEA4,P0CG50,0
Q60837,P18531,0
P62309,P70452,0
Q924T2,P01645,0
Q924T2,Q00609,0
P42567,Q6DIA7,0
Q8VD72,Q8C180,0
Q9CQA5,P01820,0
Q8R2X8,Q9WTV6,0
P29452,P97377,0
Q9CQ91,O88786,0
O70439,P01942,0
Q811G0,Q9CWF6,1
P0CG50,Q91WA6,1
P70326,Q924A0,0
Q9QZ06,P01942,0
P04351,P20067,0
P15209,O89100,0
Q61686,Q9QYH6,0
Q9CPW4,Q99MB1,0
O70439,Q99LI5,0
P08046,P97471,0
P10300,A6H6Q4,0
Q9CZX0,Q60795,0
Q9CSN1,Q9CWH4,0
Q9CR68,Q9D855,1
P61809,P20937,0
Q60631,Q60598,0
Q62179,P20109,0
Q8VEA4,Q62191,0
Q6PHU5,P62911,0
P62812,P23819,0
P25206,Q61881,1
P23804,Q8CDT5,0
P60202,Q8JZM6,0
Q9CPR8,Q9CQP2,0
P35700,Q62108,1
Q9QZH6,Q9DCJ7,0
Q920D3,P97461,0
Q7TMM9,P18531,0
P84091,Q80WQ6,0
Q924X6,B5KM66,0
Q99ME6,Q9CQC3,0
Q8BX10,Q99PI8,0
O55013,Q9CQP2,1
Q60954,Q9CXY6,0
P01823,O35182,0
Q9CQA5,Q9D8L4,0
P47757,P53566,0
P63325,Q9CY58,1
P16951,O70570,0
P62849,Q9EPB4,0
P62259,P00683,0
Q5U5Q9,P22725,0
Q9CZ82,P62812,0
O70570,Q9CPX6,0
Q00609,Q9CXU1,0
Q5F201,Q811U5,0
Q91ZD4,P50752,0
Q99L88,P49718,0
Q63932,P70441,0
P25233,Q61501,1
O89100,Q9R0P9,0
Q8BJZ4,P61967,0
Q9R109,D3Z338,0
Q07440,P52800,0
P63143,Q62108,1
P98156,Q9R233,0
P47753,Q811U5,0
P62305,Q9DCJ5,0
Q06890,Q9ERI2,0
A0A0M3KL48,Q9CQR2,0
Q80XZ4,Q99N28,0
P19123,Q9DAD0,0
P39428,Q61699,0
P51410,Q8BK72,0
Q99L88,O70589,0
G0YP42,P19123,0
P84228,Q6ZWV3,0
Q9ER88,P17182,0
Q61127,Q99L88,0
P61965,Q8BX09,1
O70435,P27612,0
Q3V0Q6,Q9WTK5,0
Q52L64,O89100,0
A0A0M3KL48,O35714,0
P03966,P06344,0
Q059U7,Q99JY1,0
P01592,P10126,0
P61965,Q8VI33,0
Q9ES57,Q9QXL8,0
Q9D4Q1,P04370,0
P08046,O70263,0
Q8BJ56,O88685,0
O70343,Q9D4K5,0
Q9D4K5,P09581,0
P00405,P56393,1
Q8BLC3,P03888,0
Q9D032,Q9CPX8,0
Q6R5N8,Q61387,0
Q8CDT5,Q8VIG3,0
P19536,P48771,1
P47962,Q9ES57,0
P48771,Q9QXV1,0
Q9CWH4,Q9CWE6,0
Q63934,Q9CQP2,0
D2YW38,Q63739,0
P01810,Q8R4K2,0
Q62083,Q9CZ82,0
Q9WVE0,P68369,0
Q99K74,Q9Z2D6,0
P09022,P40336,0
P03893,Q9CQV5,0
P62317,P10749,0
Q61006,Q9CPQ1,0
Q76MZ3,Q62232,0
Q8BHJ5,Q8CGP4,0
P01648,Q9Z1X4,0
Q9D4G2,P04187,0
Q07832,O89100,0
P01749,Q9CQR2,0
Q80V24,P62274,0
Q9JLC6,P21784,0
P15535,P52927,0
P03921,Q9CQC7,1
Q91WA6,Q9CWE6,0
Q91YN9,Q6R3M4,0
Q60772,Q9Z0H7,0
Q8C456,P25446,0
Q8CDT5,P16951,0
Q8BGD7,Q8K2G4,0
Q9JI44,O55013,0
Q8VI24,Q9CR88,0
P23819,Q80Y75,0
P22725,Q9D2U9,0
P00158,P27870,0
P52795,Q9Z1P6,0
Q9WV32,Q99N84,0
Q9JJW5,P51667,0
Q3UXZ6,P48346,0
Q99PI8,P34902,0
P08207,Q61083,0
P01865,A2ARP9,0
Q91XU0,Q9EP73,0
Q9D4Q1,Q3USJ8,0
P35802,P01747,0
P52795,Q52L64,0
Q9CQI9,Q9QZL0,0
A2A825,Q3UYI6,1
Q8BVZ5,Q9D6K5,0
Q9ERS2,P22315,0
O54788,P59178,0
P26350,P97792,0
B8ZXI1,P14131,0
Q8R502,Q9D9V4,0
P15307,Q99L88,0
P20826,Q9WU38,0
O88786,O08609,0
Q99JB4,B2RSH2,0
P68373,P10126,0
P61979,P61255,0
P18572,P63137,0
Q61768,P46460,0
Q9D4K5,O35449,0
P97792,P63141,0
Q5BN45,Q9CZX8,0
P99026,Q9D4K7,0
Q8R4E9,O70469,0
Q9D9D8,Q9DAG4,1
P01590,O88685,0
P30282,Q04211,0
Q4KKZ1,A2NTY6,0
P10148,Q9JHS3,0
O08603,P30280,0
P31750,Q91YI4,1
Q65ZC0,O89100,0
Q3UYI6,P22682,0
Q60631,P28063,0
P61161,Q4KKZ1,0
P97372,A0A0E4B366,0
P20917,P61080,0
Q9WVB3,O08785,0
P47915,P47962,1
O35714,Q8CDD8,0
Q9D485,Q793I8,0
Q62424,Q9JKD8,0
Q9QUI0,P60202,0
Q9EPK5,Q6ZWS8,0
A6H6Q4,O08543,0
Q9JI59,P04426,0
Q9D9D8,Q99MH5,0
Q9EPC1,Q9QWV4,0
Q922G7,P09405,0
P52946,O88951,0
Q9CQP8,Q9WTM5,0
P31750,Q9ES46,0
Q9JKS4,O09108,0
Q99ML1,Q8R4G0,0
P23812,Q5SSZ7,0
Q9JIL4,P25916,0
P61205,Q07763,0
A0JLY1,O08675,0
P12023,O88513,0
P09055,A0A0U5BC76,0
P35951,Q8R3R8,0
Q99NC0,P41969,0
P21784,Q9CZX8,0
P42227,Q62083,0
P01661,Q5XJY5,0
P62855,Q9EPU5,0
Q9QWV9,O35714,0
P05214,P01642,0
P42866,Q64287,0
P31324,O89100,0
Q9EPW9,P49615,0
P36898,Q61045,0
Q9JKV1,Q9R109,0
Q9D4K5,Q9WTV6,0
P16297,F7BJB9,0
Q9CQC3,P61089,0
P63017,P01592,0
Q8VCQ3,P70218,0
Q80WG5,Q6R5N8,0
Q99MJ6,P02088,0
Q811G0,P70175,0
O70439,P62874,0
Q61234,P14869,0
Q9Z2D6,Q9JM05,0
Q9ERS2,Q9D125,0
P97428,Q8VCS6,0
Q9D4Q1,P01849,0
Q8VH51,Q922F4,0
P54775,Q9EPU5,0
Q9JMA2,Q8R502,0
Q61501,P54818,0
Q3TL44,Q9CQ20,0
O35182,P36898,1
P01665,Q8CDI2,0
P04228,O88634,0
O35551,V9GXK1,0
P03925,Q99LC3,1
Q04211,P01808,0
Q8CDU5,Q920N1,1
Q9D9D9,O88566,0
Q9D495,P08103,0
P01750,Q99JX3,0
Q9D3X8,P97372,0
P70196,Q60769,1
P48437,Q9WUL5,0
Q64339,Q60769,0
Q08369,Q78JW9,0
Q80US8,Q8CF89,0
Q8R502,P09581,0
O88448,Q3V3N7,0
Q9ES57,Q8K479,0
P61089,Q9JM73,0
Q80X85,O88895,0
Q793I8,Q62179,0
Q8CGP4,Q99LT0,0
P42208,Q62108,1
P27038,Q80V24,0
A0NA69,Q9DA80,0
P63280,Q62424,0
O70589,P09023,0
Q9JM54,P29341,0
Q8VDS3,Q9WUT3,0
Q8CFA1,Q99LM9,0
O35730,P62908,0
Q9CQ39,Q80W99,0
P0DP43,Q9D125,0
P42582,O88703,0
P97333,P56393,0
P27467,P01823,0
Q9QYK7,P02089,0
Q9WVS7,P27038,0
P68040,Q60692,0
Q9DAU1,Q8BVM4,0
Q9QZH6,Q91ZW2,0
Q62232,P47757,0
Q6ZWV7,Q9CQ20,0
O35235,O88513,0
O88634,P25801,0
Q62276,Q9CQI9,1
Q9JHF9,Q8C1Z7,0
Q8CDU5,P99028,0
P25206,P97310,1
P70343,Q6Q783,0
Q9WUT3,Q9JJV2,0
Q8CGK7,Q9D6J5,0
P06344,Q9CXW2,0
P52293,Q9JIH2,1
Q8BJ56,O08675,0
Q7TS55,P70460,0
P0CG50,Q9CVD2,1
P16872,Q9D131,0
P03903,Q8CJG0,0
Q8BVM4,O55033,0
P97318,P98156,1
P62984,Q60803,1
P02340,Q8R4A3,0
Q9Z2W9,O88703,0
A2NU21,Q8BGU5,0
P97371,O35182,0
P01642,Q921D4,0
B8ZXI1,Q9D8C6,0
Q9JIF7,Q2VPU4,0
O08795,P97428,0
Q8BYM7,Q9CVB6,0
Q8BG40,Q07832,0
P70217,P01647,0
Q62432,P07356,0
Q059U7,Q64261,0
P29351,Q8CDI2,0
P00397,P56391,1
Q924X6,Q9ERE9,1
Q9JKS4,Q9QWH1,0
P07351,Q9D125,0
P04224,P15530,0
Q922G7,P60202,0
P62881,Q80X85,0
P01823,P25118,0
O09111,Q9CQH3,1
P01801,P01837,1
P17427,P63044,0
P47708,P29752,0
P63073,O35613,0
Q61884,Q8C456,0
Q91WQ5,Q8C1B7,0
Q64329,O54788,0
P07750,P23772,1
Q9JHS3,Q9JJY9,0
Q2MH31,P15105,0
Q8R502,P13504,0
P07356,P01863,0
Q8R4I1,P02340,0
Q9DC71,Q00422,0
P03966,Q61234,0
Q2NL51,Q9WV86,0
Q3V0Q6,Q9JIF7,0
Q80UP5,Q9CQC3,0
P49722,Q9CQ18,0
Q9ER88,Q9EPC1,0
Q8K214,P41183,0
P97481,Q9CQA5,0
P61979,O35526,0
P62082,P18525,0
Q8BVZ5,P42582,0
P70441,O89100,0
Q91WQ5,Q9ES46,0
P70175,Q62108,1
Q6P6J0,P25322,0
P97371,Q9DCA2,0
Q8BH16,Q9Z0H7,0
Q80XZ4,Q9JLQ0,0
Q80Z64,Q922G7,0
Q61084,Q99P58,0
P59999,Q9WV32,1
P03888,Q9CQZ5,1
P16388,P63044,0
Q9EPW9,O70263,0
P38533,P63073,0
P40764,Q9CXW2,0
P56393,Q9CPQ1,1
P70343,Q9CQA6,0
Q2WF71,Q60787,0
Q8R4G0,Q8BHN3,0
Q9DAJ2,P01647,0
Q6PHZ2,Q8C6B2,0
P39087,Q9D4Q1,0
P53986,P62082,0
P60879,Q9D415,0
Q9CWR8,P41274,0
Q61884,Q9D6J6,0
P59178,Q8R0W6,0
O55222,P09581,0
Q9D5V5,Q99MH5,0
P62267,P62281,1
O55234,Q9Z2U1,1
P08152,Q61127,1
P24610,P27782,1
P60879,P02089,0
P09022,Q8C669,0
Q9WVB3,P70218,0
P16297,P22682,0
P09632,P47708,0
Q9WU39,P98084,0
Q9D7W5,Q9CQ20,0
Q9R207,P05532,0
P43431,Q925K9,0
Q9D2U9,P59114,0
O08586,O88703,0
P47708,O88522,0
P01108,Q61423,0
Q505F1,Q9JHD1,1
P70375,Q9JJ59,0
Q5NCF2,Q9JIF7,0
P22723,Q91X20,0
Q9CY58,Q6PHU5,0
P26231,Q9CQ39,0
Q68FF6,Q91XL9,0
Q9DA80,Q9CVD2,0
Q3TWN3,P10300,0
P60867,P62908,1
P58801,P09021,0
P03911,P03921,1
Q60819,P19783,0
Q9JJR7,P68510,0
P48168,Q6ZWN5,0
Q91ZD4,P25916,0
P68372,Q9CR21,0
Q8CGK7,Q920N1,0
Q8CFA1,O88513,0
Q60598,Q9D2N4,0
P01749,P15307,0
Q059U7,Q9WUL7,0
Q14C51,P97372,0
P11798,P09021,0
Q62108,Q91V61,1
Q80ZV0,Q9R0T8,0
Q9ER88,P52946,0
Q99NC0,Q9D4G2,0
P0DP43,P30658,0
Q8C4V4,P84228,0
Q62232,O09110,0
Q60772,Q6DIA7,0
A2AIP0,Q9JMK2,0
Q99K74,P16951,0
Q8BJZ4,Q8K479,0
Q8CJG0,Q62227,0
P62482,Q62108,1
O88384,P18524,0
O08543,O89100,0
P16297,P23804,0
P15702,Q9Z2U0,0
Q9D855,Q924X6,0
P62843,B5KM66,0
P52800,Q63810,0
Q99JX3,P01749,0
Q9R0Q7,Q61699,0
P26231,Q60819,0
Q99PT1,Q61391,0
P49769,Q9R1P1,0
P01865,Q925K9,0
P04187,P70444,1
Q6ZWU9,Q8BK72,0
Q9CZB6,Q69ZK9,0
Q8C1Z7,P26687,0
Q61457,O54828,0
Q9JIF7,Q5SRX1,0
Q80W99,P49615,0
Q91Y44,Q80WG5,0
Q9DAR0,Q62264,0
P62911,O08665,0
Q9Z138,O88685,0
B5KM66,P01108,0
P63085,Q64337,1
Q9QZ06,Q99MJ6,0
P29352,Q9CQ91,0
Q9Z2Q6,P04426,0
Q60760,Q62348,0
Q8R4K2,P51450,0
P19253,P47911,1
P51450,Q99JB6,1
Q8R2K4,Q08024,0
Q9CZ13,P70452,0
P01810,Q924X6,0
P46460,Q8C669,0
P21784,Q9R0P5,0
P29452,Q9ERA0,0
Q8C0J2,P06343,0
P08113,Q60867,0
O54828,Q64261,0
Q9QYH6,Q08369,0
P70280,Q2TBA3,0
P61358,P62889,1
Q8C1Z7,Q9WVR4,0
P61809,O54972,0
P62878,Q8BVM4,0
P97287,P24604,0
P49817,P70175,0
P42866,P46938,0
Q64729,Q80Y75,0
Q9R1S0,P25233,0
Q61249,Q3UYI6,0
P23204,O54788,0
P61979,P48453,0
Q01887,P70444,0
Q6IMH0,Q9D4Q1,1
Q64339,P70326,0
P35438,Q9D9V4,0
P28574,Q04207,0
P42208,P62881,0
Q9DAM2,Q9DAU1,0
Q5R1F1,Q9DAU1,0
Q61539,P09055,0
Q9D7W5,P63137,0
O88653,P01108,0
Q3UXZ6,Q9EPK5,0
Q68EF6,Q8C0J2,0
P97378,Q08369,0
Q60809,Q3UGQ1,0
P01810,Q8BGW0,0
P03911,P0DN34,1
Q2VPU4,Q9JKV1,0
P01904,P18469,1
Q920N1,P11440,0
A6H6Q4,Q9R109,0
P49710,Q8R4A3,0
Q7TMF3,Q9DC70,1
P01747,Q91XD6,0
Q9DC40,Q60876,0
P52293,O88811,0
P00397,P00405,1
P68372,Q9D9I1,1
P62983,P63323,1
Q6X6Z7,Q9D9D8,1
Q9WUL7,G5E8A8,0
Q61140,Q6R5N8,0
Q62314,O54786,0
Q80XE1,P62918,0
P97481,Q8R2X8,0
Q8R4K2,O09044,0
P58059,Q9ES57,0
P49722,P12970,0
O35963,P49769,0
Q6PHU5,P29351,0
Q3TCJ1,Q9DC40,0
Q6A037,P42866,0
P48453,P51667,0
Q01147,P19221,0
Q63739,Q9R049,0
Q99J83,Q9JJN6,0
Q61539,Q99N87,0
Q9D125,P61080,0
Q8K214,Q64329,0
P97310,Q8K2G4,0
P08046,Q3TL44,0
Q03347,Q9DBG6,0
Q8VE22,Q60636,0
P35456,Q62108,0
P13297,Q9ERK7,0
P54728,Q9WUL5,0
P0CG50,Q64337,1
Q8CBW3,Q7TSN7,0
P68373,P08113,0
Q9CQR7,P63011,0
A2A825,P70175,0
Q8BUN5,Q61006,0
P16297,O54788,0
P70196,Q62406,1
P0CG50,Q5U5Q9,1
P07351,Q9CQA6,0
O88685,P48346,0
P01872,Q7TS98,1
Q60838,Q8CCI5,0
Q62232,P00397,0
Q9Z1E3,P63044,0
Q80ZS3,P01101,0
Q99NC0,P04214,0
Q61881,P10417,0
P47713,Q8R3V6,0
P05214,Q9CQT6,1
Q9CXZ1,Q9DCT2,1
P41274,P48437,0
Q99KP6,P60904,0
Q99P87,Q9DC71,0
P97378,P05214,0
Q02067,P49718,0
P00405,Q9CPQ1,1
Q9CQC7,Q00609,0
Q811U5,Q9EPU5,0
Q8R1R4,Q8VIG3,0
Q9D415,Q00420,0
X5J519,Q07832,0
P68134,P22725,0
Q04211,P01867,0
P62878,Q9CQC7,0
O08795,Q9CWE6,0
Q9DC71,Q8R4E9,0
Q80X85,P0DP26,0
Q08369,P49769,0
