protein1,protein2,interaction
Q8T414,Q9VAF3,0
P22265,P29555,1
Q9NFU0,Q9VI13,0
O46036,P10734,1
Q9VTT2,Q9VTE5,0
B7Z0T5,Q9I7H8,0
P48159,P11346,0
Q9VXS3,Q9VM20,0
O17445,P41092,1
Q0E8K5,Q7KN94,0
P49071,X2J6Q6,0
Q8SYK5,Q8T0G4,0
Q9Y0S9,Q9V3I9,0
Q9VJP9,Q7KSP5,0
Q9V9Y9,E1JHS8,0
P84040,P23573,0
Q8T476,Q9V8I2,0
Q24180,Q24562,0
Q9VEX5,Q24570,0
Q7JZC9,Q9VXP1,0
Q9VQA6,Q9W5B3,0
O18333,Q8T3U2,0
Q9VPP7,Q7KRI2,0
Q9VJQ5,Q8SY34,0
P48462,Q7JYH3,0
Q7K119,Q9VPP7,0
Q7KN62,Q9VJC7,0
P17789,Q08605,1
P18930,Q9V3L8,0
Q27884,Q9VDE3,1
Q9VVY4,P23572,0
Q9VSY8,Q9VJ19,0
P26308,B7YZF0,0
M9PJE4,Q7K4B4,0
E3CTS5,Q9VLK1,0
Q7KTL5,P49071,0
Q24210,P56721,0
Q27368,A1ZBY3,0
P08044,P18489,0
Q9VC66,P56672,0
O17445,P16554,0
Q9VWX1,A1ZB42,0
P08646,Q9V3I9,0
P14003,P06603,0
Q27889,Q9VJI9,0
Q9VJY6,Q24570,0
Q966T5,Q9VF10,0
Q9VU83,P02574,0
M9PF17,Q9V3V9,0
Q9VZF2,Q9W087,0
P39768,Q9W2S2,0
Q8T3U2,Q9W029,0
B6VQA0,P53034,0
Q7K2G1,Q7K306,0
P40301,Q8SX86,0
Q9VV74,Q9VJZ4,0
O96881,Q9W380,0
A1ZBT5,P92204,0
Q9VQR2,Q9VTU2,1
P20153,Q9VPU9,0
Q9VN06,Q24180,0
P83094,Q7JZC9,0
Q9W087,Q7K049,0
Q9VHA9,Q7KN62,0
Q9XZ58,Q9W482,0
Q9VQK1,Q9VVY4,0
Q9VT57,Q9VKJ4,0
Q95SG9,Q95TS5,0
Q94545,C0MJ66,0
P36188,P54611,0
P18489,Q7JXB9,0
Q9VF73,Q8T3W6,0
Q9VR35,Q9VRY0,1
Q9VJQ5,A1A6X4,0
P11346,Q9VP85,0
Q9VVY4,Q7JXC4,0
Q9W140,Q9V461,0
O97102,Q9VGF9,0
P81900,Q27272,0
Q9V629,P50887,0
A0A0B4KFV0,Q9VDE3,0
P17789,Q9V4Q8,0
E3CTS5,Q9VWA1,0
Q9VJ83,Q7KSD8,0
P42325,O01382,0
Q9VF04,Q26366,0
Q7K2G1,Q9XZ61,1
P08044,Q9VV74,0
M9PBY4,P52485,0
Q9VHB7,P23757,0
Q7JZC9,Q9V3G9,0
Q9V9J3,P09052,0
Q24547,P29327,0
Q9VVH8,O02002,0
Q9W5N2,Q45VV3,0
P18489,X2JDZ1,0
Q8T3U2,Q8SWV6,0
Q9VH45,Q9VIF5,0
Q27889,Q960Q9,0
P30052,Q9TW27,0
Q9VWA1,Q9VDD1,0
P20227,Q9V9N4,0
P16241,Q9VL93,0
Q9VK43,Q7KNM2,0
X2J8N3,Q9VSG1,0
Q9XZS4,Q9W2S2,0
Q9VE52,Q9VZU2,0
Q9VMX3,P48148,0
Q9VC66,P55935,0
Q9W4R3,Q7KRW1,0
Q6NMT8,O62530,0
Q9W3R7,Q9VQQ9,0
Q9VIP1,Q9W380,0
Q9VH45,P08928,0
Q7JZC9,P02299,0
Q9VWI4,Q7KUL3,0
Q59DX6,P84051,0
Q9VW53,P52485,0
Q0E8K5,O18333,0
Q95RV2,Q9VHN1,0
P04197,Q9VRX1,0
P16554,M9PBM3,0
Q0E9G3,Q0KHZ6,0
Q7KVL6,P16241,0
Q9VJD4,Q95RR8,0
P08645,P20153,0
Q7KSP5,Q9W334,0
Q9VS34,Q9VZS5,1
Q26366,D8FT20,0
Q9V3W2,Q9VXZ0,1
P22814,Q9VM20,0
P10084,Q01068,1
Q8IH18,O18640,0
E1JJE8,Q9VLP3,0
P48609,Q9V3H2,0
Q960D3,Q9V3C7,0
Q08012,Q9VJY6,0
Q9VJ83,Q9V3C7,0
Q9VVW2,Q9VDE3,0
Q9VCL2,Q960D3,0
Q9U1H9,Q9VN06,0
Q9VL93,Q05201,0
Q9VTW6,P23758,0
Q9VS34,Q8T4F7,0
P42124,A0A0B4KGY6,0
Q7JZB4,Q9VZL5,0
Q27324,Q01842,0
B7Z0T5,Q9VR65,0
Q9VVR2,P62152,0
Q06453,Q24318,0
A0A0B7P9G0,O61722,1
Q8MRE6,Q9VJ02,0
P41093,Q9NCC3,0
Q95TJ9,Q9VVI3,0
Q9VCR6,Q7K2G1,0
P92208,Q9W1E5,0
Q8MRQ1,Q7JWS8,0
Q9VL21,Q9W1E5,0
Q27324,P52304,0
Q9VJ33,Q9VU85,0
P52304,Q23973,1
P29310,Q9VNE4,0
Q8SYC1,Q9VF82,1
P62152,Q24562,0
Q9VSY8,P50536,0
Q59DZ4,Q9VMN6,1
P07909,Q9W074,0
D8FT20,P36188,0
Q95TJ9,Q4V5A7,0
Q9W2K3,Q9VE96,0
Q9V7W9,O96880,0
Q05201,Q9VF10,0
Q95RV3,O45030,0
Q9VS05,Q9V3S6,0
O61231,Q9V9M7,1
Q9VVY4,P04359,0
Q9V3K3,Q7KSP5,0
P56672,P46150,0
P92177,P84040,0
Q8IRI5,Q9VN10,0
Q9VUW2,Q9V3I9,0
Q8T476,Q8MSY4,0
A1ZBT5,B7YZE6,0
M9PF17,Q0E8K5,0
Q9VCZ8,A0A0B4JD33,0
Q9W1U6,Q9W2R4,0
P41094,M9PBY4,0
Q9VJ33,P22711,0
Q8MUJ1,Q9VE52,0
P18488,Q9VVT5,0
Q8IMX1,Q9VA91,0
P17704,Q23983,0
P91943,Q9VI13,0
Q24276,Q9VP57,0
Q9VWG3,Q8IN63,0
Q9W236,Q9VT76,0
Q9VTZ1,Q9VW53,0
Q8SY34,Q9W074,0
Q9V393,Q9VZ01,0
Q9VCE1,D2NUE8,0
Q7JYX5,Q9VPU9,0
Q9W1Y1,Q9VWZ1,0
P83094,P32100,0
P28159,Q9VLB2,0
P22464,Q9W4I7,0
Q7PLK0,X2J6Q6,0
O77260,Q9VI55,0
Q9VWI4,Q9VYW3,0
A1ZAK9,E1JH43,0
Q7JXB9,Q9XZH6,0
Q9VEQ2,Q8IPC3,0
Q9VF82,P48462,0
Q9VCY3,P08181,0
Q9VPK4,P25991,0
Q9VCS1,Q7K148,0
P55828,Q6IDF5,0
Q24169,Q9W102,1
P02828,Q95TS5,0
Q7PL91,Q9W3X7,1
O18334,P31009,0
Q9V9J3,M9PBY4,0
P36188,Q9VBC5,0
P82804,O02193,0
P41093,P50882,1
Q9V452,Q9VGC7,0
O16130,A0A0B7P9G0,0
Q9VSN0,E1NZB4,0
P84040,Q9VEN2,1
Q9VJ19,Q95SG9,0
P52485,E3CTS5,0
Q7JXB9,A1ZB42,0
Q9XTN4,O15945,0
Q9VST2,Q24169,0
Q9V3Z4,Q9VH69,0
Q9W0B3,Q9VQI4,0
Q9V3W2,Q24454,0
Q9VF27,Q9XZH6,0
Q9W3H5,Q9W0A8,0
Q9VUK7,Q24276,0
Q9VP57,Q9XYF4,0
P08646,P26308,0
Q9W3X7,Q9U5W9,0
P35220,B7Z0T5,0
Q7KSQ2,Q27415,0
Q9W140,Q9W2P5,0
Q9W0B3,P14003,0
P23572,Q7KUZ5,1
Q9W3Z4,P28159,0
Q9W1B9,Q8T0S6,0
Q7K738,Q9VJ83,0
Q9VGS2,Q95TS5,0
Q9W0F8,Q9VEQ1,0
Q9VN77,Q8I0J6,0
P04359,P31007,0
O17445,P09052,0
Q9VGR1,Q7KSP5,0
Q9W483,P22769,0
Q59DZ4,Q9VIT3,0
P48461,Q9VKW3,0
A0A0B4KFV0,Q9VNB9,0
Q9VLV5,P10083,0
P55935,Q9VCS1,0
Q2PE14,P02574,0
P17789,P02836,0
O96860,Q6NMT8,1
Q9VV73,Q9W2H9,1
Q9VFJ3,P55841,0
Q9W1B9,Q9VEV9,0
Q9Y0H4,Q9W0E9,0
P42325,O18413,0
O18338,Q9W279,0
Q9VUK7,Q9VP65,0
Q9V6B9,P25158,0
A0A0B4LGV6,Q9VHG6,1
P18934,Q9VPE2,1
Q9Y0S9,Q9VXS3,0
Q01842,P34021,0
P29555,Q27368,0
Q9W4I7,Q9VUW2,0
O61231,Q9VLB2,0
Q9VN06,P20153,0
Q9VS01,Q9VBC5,0
P02844,O16130,0
Q7KJ69,Q9VEG5,0
Q9V6B9,Q7KSP5,0
A8JNK7,Q9VSN0,0
Q24087,P31009,0
Q9VJM2,Q9VMX3,0
P17133,Q9VMU0,0
Q9V9J3,P18932,0
Q9VRX1,P19018,0
A1ZAW5,Q7K304,0
Q9VXK7,P24350,0
Q9VCU6,Q9VAY8,0
B6VQA1,P08182,0
Q9VMN9,Q7KRY6,0
Q9VTC2,Q9VWD5,0
C0HKA0,Q24572,0
Q9VM76,Q9VP65,0
Q9VX24,P08175,0
C0HKA0,Q9V3E9,0
Q27889,Q9VUK7,0
Q9W029,Q9VKV6,0
P48148,P15357,0
Q9VUB8,Q9VUY2,0
P48555,O45030,0
Q7JWR4,Q7YU24,0
Q7K148,Q9W3Z4,0
X2J6Q6,Q00805,0
P50887,Q9VZV5,0
Q8SWV6,Q4V6I0,0
P42207,Q9VTE0,0
Q9I7L4,P91641,0
Q9V464,Q9VN50,0
Q8SY34,Q9V3H2,0
Q7K159,Q8T3W6,0
Q9VTZ1,Q24040,0
P50534,I0B1P6,0
P38979,Q9VWD5,0
P54611,Q9XZH6,1
P08645,E1JGN7,0
Q8I7C3,O16797,0
Q9VA51,Q9VWI4,0
Q7KTX7,P49735,0
Q7JNL9,P08928,0
Q9VQF9,Q9VJZ6,0
Q9VR65,M9PBM3,0
P22979,Q9VUR1,0
Q27934,Q24154,0
Q59DZ4,Q9VZJ3,0
P06603,Q8IQ53,0
Q9VA91,Q7KJ69,0
P52168,Q9VDG2,0
Q9VW58,Q27350,0
Q95RV2,P23757,0
Q0KHZ6,P40793,0
Q9VTU2,Q0E8N2,0
Q7KN94,Q9VEX5,0
Q94533,Q9VHG6,0
Q6IDF5,Q24171,0
E1NZB4,Q9XZH6,0
X2JDF3,Q9XZ58,0
Q9V629,A1ZBY3,0
Q7KJ69,Q9VF10,1
P15357,P80455,1
P04197,Q8IMM9,0
P23758,Q9VAF2,0
Q9VDK2,Q7JWS8,0
Q9VUR3,Q9W1E5,0
O96860,P29844,0
Q7K0E6,O76924,0
Q9VI60,B6VQA0,0
Q9VFT4,Q9Y0I1,0
Q9W483,O96660,0
Q7JWD6,Q95U62,0
Q95RJ9,Q9VS55,0
Q45VV3,Q9VJ83,0
Q9W499,Q9VM64,0
Q7KA43,Q8MSY4,0
E1JH43,Q9VHM7,1
P48607,A1Z9E2,0
Q9VKD6,Q9W0S8,1
P91929,P40793,0
B7YZF0,P48588,0
Q9VS05,Q9VKJ4,0
Q8IML3,Q9VKJ4,0
Q9VAP2,Q9VYG2,0
P36179,Q9VAC8,0
Q8SYM9,Q9V3L8,0
Q9VQS4,A1ZAK9,0
P15357,P04197,0
P08645,Q9VAC4,0
Q9W1A3,Q9W3N7,0
P23757,Q9VPU9,0
Q9VLB2,Q9VHA9,0
Q9VN50,Q9VG38,0
P81909,Q9VG38,0
A1ZAH8,P15357,1
Q24186,Q9VQI5,1
Q05547,Q9V7W9,1
P47948,P56721,0
A1ZAC4,P91664,0
C7DZL9,Q9VF27,1
Q9VYX1,Q9W237,0
Q24117,Q9W418,0
Q9VTT2,Q8SYM9,0
Q24171,Q8IQ53,0
P48462,Q9VUX7,1
Q9V9Y9,Q9W0I7,0
Q8MS69,Q9NJG9,0
O96880,A0A0B4K775,0
P36188,P47948,1
P83949,Q8SZ16,0
Q01070,P40793,0
Q7JXA8,P22265,0
Q9VZM7,P19889,0
P18932,Q709R6,0
Q9VGU4,Q9V9J3,0
Q7KVL6,Q94535,0
P42124,O96660,0
Q9VX24,Q9XYU0,0
Q9VNE4,O77260,0
O18413,Q9VHE3,0
Q9VU85,P06602,0
P50536,Q7KVL6,0
Q9VXZ0,Q26263,0
Q9V4Q8,Q9W2K0,0
Q9VP57,P07548,0
Q9W3R7,Q7JXA8,0
Q24533,Q9W542,0
Q9VBP9,Q9W0S8,0
P17789,Q7KNM2,1
O46339,Q9VYW3,0
Q7KRU8,Q9VA83,1
Q9VHD2,Q9VES8,0
O16797,Q9VNE9,1
P02835,Q9W140,0
A1Z9E2,Q24472,1
Q9VSY9,Q9VM81,0
Q9VMU4,Q24180,0
Q9VWI4,Q06559,0
Q24324,P16241,0
Q7JZK1,Q7JWD6,0
Q24168,Q8IMX1,0
Q9VZF5,Q8T3W6,0
Q9U5W9,Q95RV2,0
Q9V4E0,Q9VQD7,1
Q9VIP1,Q9VF82,0
X2J8N3,P40688,0
Q9W5N2,P23647,0
Q8IRY7,Q24338,0
Q9VUR1,Q27368,0
Q7JWS8,Q95RR8,0
Q9VTC2,Q9VT57,0
Q7JZK1,Q9VZU2,0
Q9W1E5,Q7JXV9,0
Q7KY08,Q9VJY9,1
P31009,Q9V9J3,0
Q9VDK2,Q59DZ4,0
P50887,Q9V535,0
P02572,A0A0B4KFV0,0
Q9VJQ5,Q9VLT7,0
Q9VBH8,Q8T3Y0,0
Q9VS01,Q7KUL3,0
Q9VJM2,Q26366,0
Q9VNB9,Q9W1E5,0
P11147,Q24423,0
Q9W482,Q8IN63,0
O16810,Q7JXV9,0
Q9VIZ0,Q9VMX3,1
O77430,Q8T0K1,1
Q0E9B6,Q9VX37,0
P92204,Q2PE14,0
Q9VKW8,Q7KM15,0
Q9VG38,Q9VST2,0
Q9VF77,Q9VWD9,0
Q9VMN6,Q9VQS4,0
Q95U62,E1JJE8,0
A1ZAZ6,Q7KRW1,0
Q9VS34,Q9VUI0,0
Q9VRT7,Q7KLV9,0
Q9VJM2,P22807,0
Q9VVH8,Q8MRQ1,0
Q9VJI7,Q7JWS8,0
Q7KUZ5,O76908,0
Q9VA32,Q9W029,0
Q94545,Q8T403,0
Q7KMS3,Q9VSM9,0
Q27889,A0A0B4KEQ4,0
Q9VHM5,P48461,0
Q9VBC5,Q9VIZ0,0
P42124,Q24338,1
Q8IRY7,Q9VSJ8,0
Q8SZ16,Q9XZ68,0
P20240,Q9VE52,0
Q9XYU1,Q9VHG6,0
P25867,Q08605,0
Q9VBQ3,Q9VG38,0
Q9XZS4,D2NUE8,0
O76924,Q9W0I7,0
Q9VHG6,Q9VUZ1,0
Q9VKK9,Q9VAR6,0
P21461,Q9W3H5,1
Q9XZ56,Q9VCQ7,0
P56721,Q9VR90,0
P22807,Q9VAF2,0
P22979,Q7K1Y4,0
P48612,Q9VU83,0
Q9VI55,Q9VPX6,0
Q9VBY2,P02844,0
Q95TJ9,Q7KMG7,0
M9PHI7,Q9NHB0,0
Q24472,A1ZAK9,0
Q9VBU9,Q9VGC7,0
P02828,Q9V3E9,1
Q9I7P3,Q95SG9,0
Q24169,O97183,0
Q9VN77,Q9VJC7,0
Q9VHB6,Q9VMI3,0
Q8MUJ1,P32100,0
Q9W0I7,Q27350,0
Q9VCY3,P50882,0
P16568,Q9VAC8,0
Q9VBY2,Q9VIZ0,0
P03896,P18934,1
P40427,Q0E9B7,0
Q95TS5,A0A0B4KEP9,0
Q9VQD7,Q7YU24,0
Q9VTU2,Q9VRK9,0
E1JJI1,Q9VR58,0
Q95TN8,Q9VAC8,0
Q9VI55,O96863,0
Q9VCQ7,Q9VMU4,0
Q7KSD8,Q9VZF5,0
Q9VVT5,Q94533,0
Q9VAH9,Q6NN40,0
P0CG69,P48148,0
P32100,Q9V9W3,1
P91664,Q00805,0
Q9VVB6,Q9VVH8,0
Q9VPU9,Q7K105,0
P17789,Q960D3,0
Q9VBH7,P16554,0
Q9VFE4,Q9VR38,0
M9PHL2,Q9W3E1,0
Q02637,M9PBY4,0
Q7KS77,Q9VCY3,0
Q9W0Q5,P25008,0
Q03334,Q9V464,0
C6SV45,Q7JYH3,0
E1JJI1,Q9Y106,1
Q9V3G1,P53034,0
Q9VR90,Q05652,0
Q27324,O18338,0
Q9VCZ7,Q9VI13,0
Q9VLP3,Q9W237,0
Q8SY34,P11147,0
Q7K1Y4,Q7JXC4,0
Q8SY34,Q9W1Y1,0
Q7KRI2,Q24008,0
Q9V393,P23792,0
Q9V3B4,P49028,0
P50882,Q9VUK7,0
Q32UW5,Q9VGU4,0
O76927,Q9VF77,0
Q7JYH3,Q24210,0
O97418,Q9W402,1
P09077,P40427,1
O15945,Q9V393,0
Q9V407,Q9VCV3,0
Q24040,Q9VB22,0
Q9V637,A0A0B7P9G0,0
Q9VPD2,Q9W3N7,0
Q9V461,Q8SXU3,0
Q9W482,Q9VB22,0
Q9VTZ1,Q9W148,0
Q9W1E5,P02283,0
P82804,M9PHI7,0
Q7KMS3,D5SHR0,0
Q9W3R7,O76878,0
Q9VEC5,Q95RV2,0
P38979,Q9VBU9,1
Q9U1K1,Q9VI13,0
Q9VKD6,A1ZB42,0
P00528,Q9VMX3,0
Q9VYX1,Q9XYN7,0
Q9VDD1,Q9VT57,0
Q9VB14,Q9VH69,1
Q9VVI3,Q9VXX8,0
P02574,Q9VAC4,0
Q9VYY9,P07909,0
P41042,Q9W229,1
B7Z0T5,Q962S2,0
Q9VXP1,Q9VAH9,0
Q8IRI5,Q9VRK9,0
P02299,P84040,1
Q7JX41,Q9VSE9,0
Q9V9W3,Q9VZS5,1
P13677,Q9VSJ8,0
Q9VMI3,Q9VAH9,0
Q03017,Q9V3E9,0
Q9VJ12,Q8IPW2,0
Q9W029,Q7KTL5,0
P08970,Q9VKI2,0
Q9VUR3,Q9VT51,0
Q8INQ9,P46150,0
Q9VJI7,Q9VLV5,1
Q7JVK6,Q9VF77,1
Q9VEQ1,P22812,0
Q9VP78,P40791,0
Q24537,Q9VYG2,0
Q94519,P39768,0
Q8SYU5,Q9VXP1,0
P06754,Q24423,0
Q9W418,I0B1P6,0
Q9VXS3,Q9W3Q0,0
Q7JWR4,Q9VPP7,1
P21461,Q9VVR2,0
Q9W2H9,P18932,0
P47825,Q9VXA5,0
Q9VJI7,P56544,0
P56721,P20153,0
Q24087,Q24324,0
Q9Y106,P50887,0
Q9VF77,Q9VPY0,0
B7Z0T5,Q24572,1
P40792,Q8IRI5,1
P05709,Q7KTX7,0
Q27934,Q01083,0
Q9VQY9,Q9Y0S9,0
P40793,Q7KA43,0
Q9V3B4,Q95U62,0
P54367,Q95RA8,0
Q9VN77,Q9VEF0,0
Q9W0F8,Q0KI69,0
Q9W418,Q9VGC7,0
Q26366,A0A0B4KFV0,0
Q24154,Q9W483,0
Q8T403,P06603,0
A0A0B4LHU7,A0A0B4JCT9,0
Q9VYX4,C7DZL9,0
A1ZAZ6,P22769,0
P92204,Q9VUX7,0
Q9VP65,Q7KMS3,0
P03896,B6VQA0,0
Q7K148,Q9W3W8,0
Q9VKV4,Q7KSQ2,0
Q9VF77,Q9V3Z1,0
P22265,Q9VF27,0
Q24475,Q9VLP3,0
Q9VRN6,Q8SYC1,0
P17704,P38979,1
Q9VAF3,Q9TW27,0
Q24423,M9NF10,0
Q7KRU8,Q9VT57,0
Q9VYX4,Q27272,0
Q9XZS4,Q7KVL6,0
P18929,Q9V4E0,1
Q9VRN6,Q9XZ57,0
Q8T0G4,Q9VJI7,0
Q9VGW6,Q9VI55,0
Q27297,P38979,0
O16797,Q94513,0
P31007,Q9VB22,1
Q9VS36,P81909,0
Q9VUF3,Q26366,0
Q9VHK6,Q9VS34,0
P48609,P16914,0
P46223,Q9VUX7,0
P28159,P83949,1
Q8I0J6,P26017,0
Q9V393,Q8SYC1,0
Q9W0I7,Q9VI13,0
P13677,Q9VGF9,0
Q9VG96,Q9VZS5,0
Q24134,Q9XZ56,0
Q9VL21,Q95028,0
Q8T0S6,Q9V4S8,0
Q7KN94,Q9VQA2,0
Q9W0E9,P35128,0
Q0E8N2,Q9VJE4,0
Q9VXA5,P18931,0
Q6IDF5,Q9W3X7,1
Q08605,Q9VVJ6,0
Q9W0E9,Q9W3R7,0
Q9XZT1,Q9VVA7,0
Q9VTZ1,Q9VKJ4,0
P49630,Q9VTP4,1
Q9VHK6,Q9VAQ8,0
Q94545,P22816,0
Q9W148,M9PBM3,0
M9PGR0,M9PHN7,0
P13097,Q9VM64,0
P56544,Q9VCI7,0
Q9VBQ3,P98149,0
Q9VA95,Q01842,0
M9PJE4,Q94519,0
Q9VKI2,Q8SX32,0
Q24117,Q7JWS8,0
Q7JXB9,Q9VJ12,0
P40688,Q9XYU1,0
O46308,P17789,0
Q7KRI2,Q7KS77,0
Q9V3C7,Q24454,0
O77237,Q9VS38,0
Q95RR8,Q9V629,0
P46150,Q9VPY0,0
P09774,Q9VI13,0
P23573,Q9Y106,0
Q9VGY3,Q9XZ56,0
P36179,Q9VGY3,1
Q9V3W2,Q9VTW6,0
Q9V431,Q9VJM1,0
Q9W483,Q9V393,0
Q01842,Q9VUK7,0
P02836,Q9VS01,0
P46867,Q9VUY2,0
Q9XZ68,Q9VY87,0
P42287,P41126,0
P16568,P80455,0
Q9VCQ7,Q01645,0
Q9VDE3,Q9W4I7,0
Q9VSJ8,O96863,0
Q9W334,Q7K3V6,0
P48588,Q9W237,1
Q9W3W8,X2J6Q6,0
Q9V345,Q9W2E8,0
Q9VDG2,A1Z9X0,0
P25843,P56544,0
Q9VVJ6,Q9VAC4,0
Q8IHA6,Q9VEN2,0
P50887,Q9V3H2,0
Q9V3K3,Q9NJG9,0
P14785,Q9VKJ4,0
A1ZAH8,Q960D3,1
P83949,Q06453,1
Q7K306,Q8ML92,0
A0A0B4KEQ4,Q7K3V6,0
O97418,Q9VST2,0
P18488,Q8T390,0
P26686,Q9VBU9,0
P41092,Q8IR14,0
O76922,P48149,0
Q24154,Q9W140,0
E1JH43,Q9VEG5,0
Q9VEX5,P25867,0
Q9VFJ3,Q9VF04,0
P36188,Q9VP85,0
Q9VND8,P18488,0
P49630,Q26366,0
Q9VZL5,P55035,0
Q95TJ9,Q9VB23,1
Q9W3E1,P18488,0
Q7K159,Q9VBH8,0
Q9V3K3,Q9VKM1,0
Q7JXV9,P16554,0
P02836,Q9V6Q2,0
A1Z9I6,Q24472,0
Q9V3V9,Q9VI60,0
P05205,P25991,0
Q9V6Q2,Q9V428,0
A8DYC4,P29555,0
Q9VWI0,Q27889,0
Q8SZ16,Q9VCR6,0
P08182,Q9W402,0
Q9VG03,Q8T403,0
Q24276,P16378,0
Q9VKW8,Q86BB4,0
Q9VMU0,Q0E8N2,0
Q7PL91,Q9VXX0,0
Q9VAH9,P41092,0
Q7KM04,Q9VLI9,0
Q24154,Q9VUR3,0
P18931,Q9VQR2,1
Q9XZ56,P00528,0
Q9VUG4,Q9VCI7,0
P08570,Q9VTT2,0
P41093,Q86BS3,0
Q24475,Q7JXB9,0
Q9V4S8,Q9VSY8,0
Q24246,P08646,0
Q9VWD5,P41093,0
Q9W4M8,A0A0B4LHU7,0
P12982,Q9VK43,1
P29503,Q59DZ4,0
P29503,P09956,0
P23757,P29555,1
P49071,Q7KRU8,0
Q9W2S2,Q9VIP1,0
Q24152,Q01083,0
Q9W418,Q0E9B7,0
P10734,Q7K148,0
Q7JZB4,Q9VD72,0
Q9VA51,P20227,0
Q9VZM7,Q9VHD2,0
P54611,Q9VS36,0
Q24008,Q7KSQ2,0
P28159,O46308,0
Q9VBY7,Q9VAP2,0
Q9V457,Q9W148,0
Q95TN8,Q9VCE1,0
Q94535,Q9VEF0,0
Q9W125,Q24423,0
Q9V4Q8,P08044,0
B3DML8,Q9VN50,0
Q9VIP1,P29310,0
Q9Y0Z9,P00528,0
Q9Y0H4,Q01083,0
Q95028,P36188,0
Q9VEC5,Q8IMM9,0
P23647,Q9W029,0
Q9VJQ5,O97420,0
P22464,Q9VND8,0
M9PHI7,Q9VG96,0
P49847,P13098,0
A0A0B4JCT9,P46150,0
P48598,Q9VR35,1
Q9VCU6,Q9VEV9,0
Q8T965,Q9VGU4,0
O96989,Q9VL93,0
Q9W229,Q8I7C3,0
A1ZAC4,Q8SWV6,0
Q9VAH9,Q9VA95,0
Q24454,Q9U6B8,0
P49071,Q9VZJ3,0
Q27324,A0A0B4K775,0
P47948,M9PBY4,0
O46037,Q9VYX7,0
Q9VTB4,Q24475,0
P40427,P54611,0
Q9VM76,Q24134,0
Q9VWG3,Q8MS69,0
Q9VXX0,P16914,0
Q9VQM2,Q9VQR2,1
Q9VKM1,Q7KRY6,0
P52654,P52656,1
P84051,P09077,0
Q9NFZ3,Q7PLK0,0
Q7JVK6,Q9VTW3,0
P22265,Q8SZ16,0
A1ZAW9,Q9W0S8,0
Q9VJZ4,Q9W3X7,1
P48554,Q9VI13,1
P41092,Q8I7C3,0
P17133,Q9VVR2,0
Q9VAF3,Q9VYX1,0
Q9VMI3,Q9VCZ8,0
Q9W3Q0,P39768,0
Q9VYY9,Q9VTC2,0
Q9VL93,P25158,0
Q27934,Q9VE96,0
B3DML8,A1ZB42,0
P11147,P13677,0
Q9VLU0,Q9V629,0
Q9VR09,P48461,0
Q8T414,P22812,0
P52168,Q9W4N8,0
P08510,Q24560,0
Q9VUZ1,O18338,0
P39768,P20350,0
P91943,Q960Q9,0
Q9V3E9,P09180,0
Q9XYU0,Q9VPK4,0
Q9V535,P49071,0
Q9VJY6,Q9XYU0,0
Q9W0I7,Q9W2V7,1
Q9VI60,Q9VA32,0
Q8INB9,P22464,0
Q9VVA7,Q9VTW5,0
P18489,Q8MUJ1,0
Q9V428,P51023,0
Q9VAC4,Q9VNE1,0
A1ZAS3,P18489,0
P29327,Q9VQD7,0
Q7JXA8,Q9W0A8,0
Q24171,Q24324,1
M9PBM3,Q23985,0
P08970,P43332,0
Q9W2A5,I0B1P6,0
Q7KVG9,Q9VUQ1,0
Q9VXP1,Q05652,0
Q86BS3,Q8IPW3,0
Q24169,P12881,0
Q6NN40,Q8IPW2,0
M9PHN7,O46037,0
Q9VUG4,Q9V345,0
P36179,Q9VE52,0
Q9VJ12,Q9VIP1,0
P52485,Q7KSP5,0
Q9VTE5,P18824,0
Q9VKV6,Q9VB23,0
Q7JZB4,Q9VR90,0
P13096,Q9VZJ3,0
Q7K4Z4,Q9VMN9,0
Q7KN62,A8JUS8,0
P29327,Q9VJY6,1
Q9VCR6,Q7JVI3,0
Q9VA51,Q9V452,0
Q9VKW8,Q9VPU9,0
P49630,Q94511,0
Q9VVP8,Q9VS38,0
Q962S2,Q9VTZ7,1
Q9XZ56,P07548,0
Q2PE14,Q9VZL5,0
Q7KRW1,P26308,0
Q9VUR3,Q9VRX1,0
Q24276,Q9W402,0
Q9I7L4,P24350,0
C5WLN8,Q9W3R7,0
Q9VF77,Q01068,0
P18929,Q8IMX1,0
Q9W5R8,A1ZAW9,0
Q7KN62,P09180,0
Q9VAF3,Q9VHA9,1
Q8IMZ4,Q59DX6,0
Q9VAP2,P51140,0
Q9W2S2,Q8MSY4,0
P42287,Q7JX41,0
P26270,Q9VZU1,0
Q7K4Z4,Q9V3H8,0
M9PGR0,Q9VBP9,0
P19018,Q95SJ2,0
Q95SJ2,Q9W4B3,1
Q9VLV5,Q9VSJ8,0
P41093,Q9W0E9,0
Q9VQA2,O77260,0
A1ZB42,Q9VS38,1
O97111,Q9V3G9,0
Q9VDG2,Q9VFL4,0
Q9XYN7,Q9VS05,0
Q9XYU1,Q7KRU8,0
Q9VHN1,Q94545,0
Q24454,P29829,0
Q00805,Q9V637,0
P02836,Q8T4F7,0
Q8IR14,Q2PE14,0
Q9W115,Q2PE14,0
B7YZF0,Q9VXZ0,0
Q24039,Q9V3W2,0
A0A0B4KGY6,Q9V464,0
